id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,categoria_final,estado_auditoria,notas_auditoria,categoria_auditada,categoria_auditada_normalizada,notas_auditoria_audit,region_auditoria
8272064,21132811111002181110000000U6,SERVICIO DE COSTURA SIN NOMBRE,315229,19.30096497,-98.46977462,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811111002181110000000u6 servicio de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",523.0148349886548,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
8272237,21132315225000661001000000U8,CORTE Y CONFECCION DE PRENDAS DE VESTIR SIN NOMBRE,315225,19.27965267,-98.46047095,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000661001000000u8 corte y confeccion de prendas de vestir sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,confeccion,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",434.2645520900244,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
8559079,21132313310000052011000000U2,CONFECCIONES JAQUE,315225,19.28030116,-98.46259069,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132313310000052011000000u2 confecciones jaque 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,confeccion,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",516.6927039286797,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
8559844,21132811499001351000000000U5,SASTRERIA SIN NOMBRE,811499,19.2846378,-98.43135962,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001351000000000u5 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",288.23482914706466,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
8661346,29019463111000101010000000U8,DISTRIBUIDORA DE TELAS DE MEZCLILLA Y GABARDINA FLOR,432111,19.28078454,-98.39283139,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019463111000101010000000u8 distribuidora de telas de mezclilla y gabardina flor 432111 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,432111,mezclilla,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",95.07808389038665,True,True,True,True,0-100 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9541793,21132812210001461000000000U2,LAVANDERIA,812210,19.28687485,-98.46433033,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001461000000000u2 lavanderia 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",466.3631304842407,False,False,True,True,250-500 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9549827,21132812210001301000000000U0,LAVANDERIA BURBU POP,812210,19.3036902,-98.45649807,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001301000000000u0 lavanderia burbu pop 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",282.1301157868712,False,False,True,True,250-500 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9551535,29019315229001091000000000U0,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.27660166,-98.39256813,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001091000000000u0 maquila de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",903.654733216334,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9607389,21143315225000081000000000U6,TALLER DE COSTURA SIN NOMBRE,315225,19.26683599,-98.49993266,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143315225000081000000000u6 taller de costura sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",297.2432224149688,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9625232,21132314120000111000000000U8,MAQUILA SIN NOMBRE,314120,19.28443882,-98.4682394,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314120000111000000000u8 maquila sin nombre 314120 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314120,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",308.4702690996238,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9626261,21132465311003511000000000U8,GLORIA LAVANDERIA,812210,19.28146274,-98.42844018,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132465311003511000000000u8 gloria lavanderia 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",88.23295215853511,True,True,True,True,0-100 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9698792,21132315225000971000000000U1,COSTURA SIN NOMBRE,315225,19.28030759,-98.44127249,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000971000000000u1 costura sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",318.04424723963484,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9699201,21143812210000141000000000U8,LAVANDERIA GARRITAS CLEAN,812210,19.26658283,-98.48189725,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143812210000141000000000u8 lavanderia garritas clean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",276.5975033369674,False,False,True,True,250-500 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9713653,29019315229001501000000000U8,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.28096265,-98.39756962,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001501000000000u8 maquila de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",169.95486840742853,False,True,True,True,100-250 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9738307,21132812210001231000000000U9,LAVANDERIA JOBS,812210,19.28628486,-98.43054345,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001231000000000u9 lavanderia jobs 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",304.0976935828767,False,False,True,True,250-500 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9758014,29019315229001151000000000U2,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.27444546,-98.38931054,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001151000000000u2 maquila de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",385.91486200577083,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9771459,21132314991000291000000000U2,BORDADOS SIN NOMBRE,314991,19.28651419,-98.44997832,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314991000291000000000u2 bordados sin nombre 314991 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314991,bordado,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",385.91486200577083,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9817284,21132315229004671000000000U5,TALLER DE COSTURA SIN NOMBRE,315229,19.28268204,-98.44735708,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004671000000000u5 taller de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",316.503026698495,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9918502,29019812210000491000000000U1,SERVICIO DE LAVANDERIA EL TIBU,812210,19.29064297,-98.40063209,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000491000000000u1 servicio de lavanderia el tibu 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",170.75149555634894,False,True,True,True,100-250 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9939140,21143315229000221000000000U0,MAQUILA,315229,19.3067225,-98.47752827,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143315229000221000000000u0 maquila 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",114.22643597372607,False,True,True,True,100-250 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9960329,21132812210001632000000000U8,LAVANDERIA ALEXANDRA,812210,19.28696079,-98.44162353,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001632000000000u8 lavanderia alexandra 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",82.96601216057526,True,True,True,True,0-100 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9978507,21132812210001391000000000U1,LAVANDERIA MR BUBBLES,812210,19.28252054,-98.45606256,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001391000000000u1 lavanderia mr bubbles 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",249.69246141682987,False,True,True,True,100-250 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
9988046,21132315225000951000000000U3,CONFECCIÓN DE PRENDAS DE VESTIR SOBRE MEDIDA SIN NOMBRE,315225,19.27776717,-98.44458795,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000951000000000u3 confeccion de prendas de vestir sobre medida sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,confeccion,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",154.34358798390437,False,True,True,True,100-250 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9989160,21132315229004571000000000U7,TALLER DE COSTURA ALONSO,315229,19.2828457,-98.46017734,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004571000000000u7 taller de costura alonso 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",651.4703323155492,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9999484,29019315223000081000000000U5,MAQUILA SIN NOMBRE,315229,19.29675983,-98.4028742,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315223000081000000000u5 maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",306.64205265404985,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
9999506,29019812210000451000000000U5,LAVANDERIA DE PANTALON DE MEZCLILLA,812210,19.28102369,-98.39252873,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000451000000000u5 lavanderia de pantalon de mezclilla 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia; mezclilla; pantalon,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",115.45728833362429,False,True,True,True,100-250 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
10031564,29019315229001351000000000U8,FABRICACION DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.28255339,-98.39818461,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001351000000000u8 fabricacion de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",444.92297806997465,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10033328,29019315229001011000000000U8,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.28072096,-98.39495645,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001011000000000u8 armado de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",341.9160325045063,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10061416,29019315123000031000000000U2,TALLER DE COSTURA,315123,19.29310051,-98.40147199,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315123000031000000000u2 taller de costura 315123 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315123,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",43.70417507086664,True,True,True,True,0-100 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10066748,21143315223000021000000000U7,SERVICIO DE COSTURA SIN NOMBRE,315223,19.3037591,-98.47413834,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143315223000021000000000u7 servicio de costura sin nombre 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",566.5994249886743,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10080099,21132315223000641000000000U5,TALLER DE MAQUILA,315229,19.28859139,-98.46758222,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000641000000000u5 taller de maquila 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",414.57685712508595,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10092384,29019315229001341000000000U9,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.28067252,-98.39236708,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001341000000000u9 armado de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",176.1217989465148,False,True,True,True,100-250 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10107397,21132315229004611000000000U1,MAQUILA SIN NOMBRE,315229,19.28598886,-98.46827014,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004611000000000u1 maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",444.85894849438307,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10107793,21132315225000921000000000U6,SASTRERIA,811499,19.2750312,-98.42995061,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000921000000000u6 sastreria 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",133.7769819816843,False,True,True,True,100-250 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10154898,21143812210000061000000000U8,LAVANDERIA Y TINTORERIA CRUZ,812210,19.3081009,-98.47457904,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143812210000061000000000u8 lavanderia y tintoreria cruz 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia; tintoreria,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",420.20231595846474,False,False,True,True,250-500 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
10156236,21132315229004461000000000U1,ELABORACION DE PLAYERAS,315229,19.28070828,-98.45367705,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004461000000000u1 elaboracion de playeras 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",438.0370524755412,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10175798,29019315229001531000000000U5,MAQUILA DE PRENDA DE VESTIR EE DAMA SIN NOMBRE,315229,19.27640087,-98.39423628,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001531000000000u5 maquila de prenda de vestir ee dama sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",461.97602219124144,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10241302,21132315229004331000000000U6,MAQUILA SIN NOMBRE,315229,19.28375308,-98.46582206,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004331000000000u6 maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",375.29068029057186,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10243314,29019315123000061000000000U9,MAQUILA DE PANTALON DE MEZCLILLA,315229,19.27661863,-98.3942495,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315123000061000000000u9 maquila de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",304.8406834181382,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10282651,29019315229001631000000000U3,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.27967324,-98.38566336,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001631000000000u3 armado de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",707.9373897325436,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10352008,21132811499001601000000000U3,SASTRERIA GARCIA,811499,19.28479614,-98.43337223,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001601000000000u3 sastreria garcia 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",438.0659419494183,False,False,True,True,250-500 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
10373718,21132812210001611000000000U2,LAVANDERIA BRILLANTE,812210,19.28114716,-98.45527716,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001611000000000u2 lavanderia brillante 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",590.8948834460585,False,False,False,True,500-1000 m,alta_relevancia_ambiental,clasificacion_automatica,,,,,
10375162,21132811499001651000000000U8,COSTURA,811499,19.31140377,-98.45576734,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001651000000000u8 costura 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",663.5538841189172,False,False,False,True,500-1000 m,media_relevancia_ambiental,clasificacion_automatica,,,,,
