id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,categoria_final,estado_auditoria,notas_auditoria,categoria_auditada,categoria_auditada_normalizada,notas_auditoria_audit,region_auditoria
3320469,21132811499000691010000000U5,COSER ROPA SIN NOMBRE,315229,19.2979884,-98.47225307,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499000691010000000u5 coser ropa sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",364.4278740177259,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3321908,21132315229002911002000000U7,GRUPO FREVANY,315229,19.29127398,-98.45226588,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229002911002000000u7 grupo frevany 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",690.4734296714319,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3322152,21132465211000651010000000U7,ARTESANIAS SIN NOMBRE,314991,19.26349374,-98.40927277,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132465211000651010000000u7 artesanias sin nombre 314991 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314991,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",585.1094337133537,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3323737,21132315223000051100000000U7,UNIFORMES DEPORTIVOS DATEPA,315223,19.27883531,-98.44723656,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000051100000000u7 uniformes deportivos datepa 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",559.0368302009772,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3324344,21132315229002941000000000U4,COSTURERO PARA TERCEROS,315229,19.28292186,-98.41616239,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229002941000000000u4 costurero para terceros 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",517.9733463311026,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
4185239,29019812210000171000000000U9,PLANCHADURIA,812210,19.27838887,-98.39418281,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000171000000000u9 planchaduria 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",401.0330293586992,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
6405915,29015313210000016001000000U8,POLITEL,313210,19.31328784,-98.38636114,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29015313210000016001000000u8 politel 313210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",329.52717220148594,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
7582895,21132315225000591000000000U7,COMPOSTURAS DE PRENDAS DE VESTIR,315225,19.28425793,-98.45009233,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000591000000000u7 composturas de prendas de vestir 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",614.1617418672181,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
7583005,21132812210000721000000000U0,HIPERCLEAN,812210,19.28642501,-98.44478408,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000721000000000u0 hiperclean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",184.2610883111232,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
7583210,21132315225000611000000000U3,GALI DE MEXICO,315225,19.28928052,-98.43309813,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000611000000000u3 gali de mexico 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",486.02337090517636,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8125957,29019812210000311100000000U1,SERVICIO DE PLANCHADURIA,812210,19.27948434,-98.39485024,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000311100000000u1 servicio de planchaduria 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",37.649648070762694,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8560193,21132315224000011000000000U9,TRAJES DE CARNAVAL SIN NOMBRE,315224,19.26865071,-98.43722195,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315224000011000000000u9 trajes de carnaval sin nombre 315224 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315224,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",18.054003518271344,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8776893,21132314912000031000000000U8,LONAS CHIQUIS,314912,19.28951041,-98.41787373,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314912000031000000000u8 lonas chiquis 314912 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314912,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",379.33000990834734,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
8777500,21132315225000751010000000U7,MAQUILERO SIN NOMBRE,315229,19.28818892,-98.43799477,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000751010000000u7 maquilero sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",359.4474905514942,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
9398880,29015812210000113000053895S9,LAVARTEX TLAXCALA,812210,19.31064033,-98.39251059,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29015812210000113000053895s9 lavartex tlaxcala 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",265.95149923315563,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
9877139,21132315225000811000000000U9,COSTURERIA SIN NOMBRE,315225,19.28137885,-98.42066995,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000811000000000u9 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",337.2115192398897,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10095612,29019812210000511000000000U6,PLANCHADURIA SIN NOMBRE,812210,19.27695137,-98.39071184,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000511000000000u6 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",688.3340104306304,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10194425,21132315229004361000000000U3,COSTURERO A TERCEROS SIN NOMBRE,315229,19.28139061,-98.41504036,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004361000000000u3 costurero a terceros sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",301.70191105703896,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10283642,29019812210000521000000000U5,SERVICIO DE PLANCHADO,812210,19.2797789,-98.39564524,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000521000000000u5 servicio de planchado 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",318.15922515765686,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10287094,21132315229004251000000000U6,IMPRESIONES AGUILAR,315229,19.29361113,-98.46651092,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004251000000000u6 impresiones aguilar 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",769.4965481548815,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10306393,29019315229001191000000000U8,PLANCHADURIA SIN NOMBRE,315229,19.28099056,-98.39633592,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229001191000000000u8 planchaduria sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",240.73886815565984,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10376182,21132314120000221000000000U5,DECORACION DE CORTINAS CREACIONES CESARS EXHIBICION,314120,19.29220047,-98.44853963,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314120000221000000000u5 decoracion de cortinas creaciones cesars exhibicion 314120 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314120,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",181.75719703091505,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10686262,21132315229005073000000000U3,FABRICA DE ROPA DE BEBE MARY BABY,315229,19.29309033,-98.45932159,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229005073000000000u3 fabrica de ropa de bebe mary baby 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",385.91486200577083,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10747743,21132315223000391000000000U7,COSTURERO A TERCEROS SIN NOMBRE,315229,19.28142673,-98.41477167,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000391000000000u7 costurero a terceros sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",280.7825815057725,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
10947291,21132315229004792000000000U9,DOVIQUER,315229,19.29086845,-98.45148953,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004792000000000u9 doviquer 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",644.6986009337726,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11126971,21132315229004501000000000U4,COSTURERO A TERCEROS SIN NOMBRE,315229,19.28203879,-98.41452531,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004501000000000u4 costurero a terceros sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",327.9707056506964,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11154016,21143812210000071000000000U7,ACTIVIDADES DENTRO DE LA VIVIENDA,812210,19.30560952,-98.478712,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143812210000071000000000u7 actividades dentro de la vivienda 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",378.7943183836415,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11162688,21132315223000441000000000U0,COSTUREROS A TERCEROS SIN NOMBRE,315225,19.28243119,-98.41579155,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000441000000000u0 costureros a terceros sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",400.81689631584607,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11319881,21132315225000881000000000U2,COSTURERIA SIN NOMBRE,315225,19.28103146,-98.41848506,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000881000000000u2 costureria sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",429.71573125792435,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
11589651,21132315223000471000000000U7,COSTURERO SIN NOMBRE,315223,19.2803483,-98.4154286,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000471000000000u7 costurero sin nombre 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",545.658621868372,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3260746,21132315223000031000000000U9,UNIFORMES DEPORTIVOS OLIMPIA,315223,19.27932552,-98.4386266,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000031000000000u9 uniformes deportivos olimpia 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",519.1349555904076,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3262975,21132315229002703001000000U8,GRUPO FREVANY,315229,19.28969584,-98.43821155,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229002703001000000u8 grupo frevany 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",447.3952236063821,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3263076,21132314120000031000000000U8,CORTINAS Y DECORACIONES OSCAR,314120,19.28696153,-98.44079974,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314120000031000000000u8 cortinas y decoraciones oscar 314120 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314120,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",164.31128609584673,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3263381,21132315225000211010000000U2,NOVIAS KARLA,315229,19.28370818,-98.43395994,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000211010000000u2 novias karla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",304.9478644352057,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3264056,21132561432001211010000000U4,DCREATEX COMERCIALIZADORA TEXTIL Y PUBLICIDAD,323119,19.28727858,-98.43525728,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132561432001211010000000u4 dcreatex comercializadora textil y publicidad 323119 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,323119,textil,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",779.7022693739237,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3269804,21132314991000112000000000U0,COSTURERO SIN NOMBRE,314991,19.28027601,-98.41544836,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314991000112000000000u0 costurero sin nombre 314991 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314991,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",171.9444918319516,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3273665,21132315229002232000000000U8,COSTURERO SIN NOMBRE,315229,19.27283355,-98.40919604,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229002232000000000u8 costurero sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",194.67903736364795,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3320182,21143315991000013002000000U6,FABRICA DE GORRAS Y UNIFORMES GASI,315991,19.30822969,-98.48284662,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21143315991000013002000000u6 fabrica de gorras y uniformes gasi 315991 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315991,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",1075.7726533730327,False,False,False,False,>1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3321778,21132811499000551010000000U1,COSTUREROS SIN NOMBRE,315225,19.28995866,-98.46411975,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499000551010000000u1 costureros sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",169.81670886367002,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3324123,21132315225000441000000000U5,CREACIONES ROSY,315225,19.28366246,-98.4336739,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000441000000000u5 creaciones rosy 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",134.4334480034459,False,True,True,True,100-250 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3324789,21132315229003293000000000U9,HERMANOS ROMERO,315229,19.27811558,-98.44247159,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003293000000000u9 hermanos romero 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",588.2157384994739,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
3411772,21132463211000691021000000U5,PLAYERAS KALUS,315229,19.28688772,-98.4660331,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132463211000691021000000u5 playeras kalus 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",257.1280881632171,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
4146345,29019812210000111000000000U5,PLANCHADURIA SIN NOMBRE,812210,19.28031164,-98.39443549,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000111000000000u5 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",699.1684338070042,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
4185160,29019432111000012001000000U5,TEXTILES BETEX,432111,19.28359445,-98.40060152,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019432111000012001000000u5 textiles betex 432111 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,432111,textiles,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",508.37738759930966,False,False,False,True,500-1000 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
6378165,21132315229002885002000000U3,PLAYERAS KALUS,315229,19.28592366,-98.46626808,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229002885002000000u3 playeras kalus 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",385.91486200577083,False,False,True,True,250-500 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
6406480,29019313210000011000012189M1,INDUSTRIAL TEXTIL DE PUEBLA,313210,19.29623138,-98.39827775,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019313210000011000012189m1 industrial textil de puebla 313210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313210,textil,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",20.810824026193384,True,True,True,True,0-100 m,pendiente_auditoria,pendiente_auditoria,,,,,san_martin
