_id_key,id,en_universo_actual_santa,en_filtrado_2026_santa,en_mh_filtrado,en_denue2026_base,en_clasificacion_2026,conjunto_comparativo,comparacion,fuente_mapa,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,per_ocu,municipio,localidad,categoria_relevancia_ambiental,etapa_productiva_sugerida,decision_estudio_sugerida,decision_alcance_proyecto,presion_ambiental_potencial,confianza_clasificacion,flag_universo_alcance_proyecto,flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_cercania_hidrografia_250m,distancia_hidrografia_m,evidencia_clasificacion,palabras_clave_etapa,motivo_flag_estudio_prioritario,motivo_universo_alcance_proyecto,motivo_exclusion_prioritaria,motivo_auditoria,mh_name,mh_denue_flag,mh_id_denue,nombre_mapa,membresia,senales_resumen,lectura_auditoria
8089452,8089452,True,True,True,True,True,actual_2026_y_mh,actual_2026_y_mh,union_conjuntos,21074812210000451001000000U8,LAVANDERIA RUGLAS,812210,Lavander�as y tintorer�as,6 a 10 personas,Huejotzingo,Santa Ana Xalmimilulco,alta_relevancia_ambiental,lavanderia_industrial,incluir_prioritario,dentro_alcance_proyecto,alta,media,True,True,True,False,True,False,False,False,False,549.3433067270176,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,,,5,1.0,8089452.0,LAVANDERIA RUGLAS,actual Santa; filtrado 2026 Santa; MH filtrado,proceso humedo; lavado/deslavado,Coincide en ambos filtros y tambien en MH.
8089455,8089455,False,False,True,True,True,solo_mh,solo_mh,union_conjuntos,21074315229001911000000000U2,MAQUILADORA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,confeccion_maquila,incluir_contexto_productivo,fuera_alcance_contexto_textil,media,media,False,False,False,False,False,False,False,True,False,757.6827080692736,"SCIAN 315229 | industrial: maquiladora | maquila: maquila, maquiladora | confeccion: ropa",maquila; maquiladora,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",textil fuera del alcance operativo definido para este proyecto,,,6,1.0,8089455.0,MAQUILADORA SIN NOMBRE,MH filtrado,maquila,Solo aparece en MH filtrado; revisar si es maquila/confeccion sin senal prioritaria.
8089562,8089562,True,True,False,True,True,actual_y_2026_no_mh,actual_y_2026_no_mh,union_conjuntos,21074812210000471000000000U6,LAVANDERIA SANTY,812210,Lavander�as y tintorer�as,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,alta_relevancia_ambiental,lavanderia_industrial,incluir_prioritario,dentro_alcance_proyecto,alta,media,True,True,True,False,True,False,False,False,False,703.7661703182573,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,,,,,,LAVANDERIA SANTY,actual Santa; filtrado 2026 Santa,proceso humedo; lavado/deslavado,Coincide entre mi universo actual y mi filtrado 2026; no esta en MH filtrado.
8090455,8090455,True,True,True,True,True,actual_2026_y_mh,actual_2026_y_mh,union_conjuntos,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,fabricacion_mezclilla,validar_documentalmente,dentro_alcance_proyecto,media,media,True,True,False,True,False,False,False,True,False,395.2363794813023,SCIAN 315229 | mezclilla_jeans: mezclilla | maquila: maquila | confeccion: ropa,maquila; mezclilla,contexto productivo textil,senal de mezclilla/jeans,,mezclilla/jeans sin evidencia directa de proceso humedo,49,1.0,8090455.0,TALLER DE MAQUILA DE MEZCLILLA,actual Santa; filtrado 2026 Santa; MH filtrado,mezclilla/jeans; maquila,Coincide en ambos filtros y tambien en MH.
8090624,8090624,False,False,True,True,True,solo_mh,solo_mh,union_conjuntos,21074315229001991000000000U4,MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,confeccion_maquila,incluir_contexto_productivo,fuera_alcance_contexto_textil,media,media,False,False,False,False,False,False,False,True,False,588.6979617508172,SCIAN 315229 | maquila: maquila | confeccion: ropa,maquila,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",textil fuera del alcance operativo definido para este proyecto,,,28,1.0,8090624.0,MAQUILA SIN NOMBRE,MH filtrado,maquila,Solo aparece en MH filtrado; revisar si es maquila/confeccion sin senal prioritaria.
8111334,8111334,True,True,False,True,True,actual_y_2026_no_mh,actual_y_2026_no_mh,union_conjuntos,21074434222000041000000000U0,VAQUIMTEX PRODUCTOS PARA LAVANDERIA,434222,Comercio al por mayor de productos qu�micos para la industria farmac�utica y para otro uso industrial,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,alta_relevancia_ambiental,lavanderia_industrial,incluir_prioritario,dentro_alcance_proyecto,alta,media,True,True,True,False,True,False,False,False,False,752.5382292953235,"lavanderia_industrial: lavanderia | industrial: industria, industrial",industria; industrial; lavanderia,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,,,,,,VAQUIMTEX PRODUCTOS PARA LAVANDERIA,actual Santa; filtrado 2026 Santa,proceso humedo; lavado/deslavado,Coincide entre mi universo actual y mi filtrado 2026; no esta en MH filtrado.
8776900,8776900,True,True,False,True,True,actual_y_2026_no_mh,actual_y_2026_no_mh,union_conjuntos,21074812210000521000000000U8,LAVANDERIA MARY,812210,Lavander�as y tintorer�as,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,alta_relevancia_ambiental,lavanderia_industrial,incluir_prioritario,dentro_alcance_proyecto,alta,media,True,True,True,False,True,False,False,False,False,838.2601173479623,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,,,,,,LAVANDERIA MARY,actual Santa; filtrado 2026 Santa,proceso humedo; lavado/deslavado,Coincide entre mi universo actual y mi filtrado 2026; no esta en MH filtrado.
8777526,8777526,True,True,False,True,True,actual_y_2026_no_mh,actual_y_2026_no_mh,union_conjuntos,21074315229002171000000000U2,MAQUILA DESHEBRADO,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,fabricacion_mezclilla,validar_documentalmente,dentro_alcance_proyecto,media,media,True,True,False,True,False,False,False,True,False,646.8683016980356,SCIAN 315229 | mezclilla_jeans: deshebrado | maquila: maquila | confeccion: ropa,deshebrado; maquila,contexto productivo textil,senal de mezclilla/jeans,,mezclilla/jeans sin evidencia directa de proceso humedo,,,,MAQUILA DESHEBRADO,actual Santa; filtrado 2026 Santa,mezclilla/jeans; maquila,Coincide entre mi universo actual y mi filtrado 2026; no esta en MH filtrado.
8949535,8949535,True,True,False,True,True,actual_y_2026_no_mh,actual_y_2026_no_mh,union_conjuntos,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,fabricacion_mezclilla,validar_documentalmente,dentro_alcance_proyecto,media,media,True,True,False,True,False,False,False,True,True,214.06775653769895,SCIAN 315229 | mezclilla_jeans: mezclilla | maquila: maquila | confeccion: ropa,maquila; mezclilla,actividad productiva o ambigua cerca de hidrografia,senal de mezclilla/jeans,,mezclilla/jeans sin evidencia directa de proceso humedo,,,,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,actual Santa; filtrado 2026 Santa,mezclilla/jeans; maquila; cercania <=250m hidrografia,Coincide entre mi universo actual y mi filtrado 2026; no esta en MH filtrado.
9725562,9725562,True,True,True,True,True,actual_2026_y_mh,actual_2026_y_mh,union_conjuntos,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,fabricacion_mezclilla,validar_documentalmente,dentro_alcance_proyecto,media,media,True,True,False,True,False,False,False,True,False,1017.9399778855012,"SCIAN 315229 | mezclilla_jeans: mezclilla | maquila: maquila | confeccion: ropa, pantalon",maquila; mezclilla,contexto productivo textil,senal de mezclilla/jeans,,mezclilla/jeans sin evidencia directa de proceso humedo,14,1.0,9725562.0,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,actual Santa; filtrado 2026 Santa; MH filtrado,mezclilla/jeans; maquila,Coincide en ambos filtros y tambien en MH.
9804661,9804661,False,False,True,True,True,solo_mh,solo_mh,union_conjuntos,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,revisar,confeccion_maquila,incluir_contexto_productivo,fuera_alcance_contexto_textil,media,media,False,False,False,False,False,False,False,True,False,516.3495380880846,SCIAN 315229 | confeccion: ropa,,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",textil fuera del alcance operativo definido para este proyecto,,,35,1.0,9804661.0,MAQUILLA SIN NOMBRE,MH filtrado,maquila,Solo aparece en MH filtrado; revisar si es maquila/confeccion sin senal prioritaria.
9890180,9890180,False,False,True,True,True,solo_mh,solo_mh,union_conjuntos,21074315229001431000000000U1,MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,confeccion_maquila,incluir_contexto_productivo,fuera_alcance_contexto_textil,media,media,False,False,False,False,False,False,False,True,True,121.34789004486063,SCIAN 315229 | maquila: maquila | confeccion: ropa,maquila,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",textil fuera del alcance operativo definido para este proyecto,,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,33,1.0,9890180.0,MAQUILA,MH filtrado,maquila; cercania <=250m hidrografia,Solo aparece en MH filtrado; revisar si es maquila/confeccion sin senal prioritaria.
9890969,9890969,False,False,True,True,True,solo_mh,solo_mh,union_conjuntos,21074315229002451000000000U8,MAQUILADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,Huejotzingo,Santa Ana Xalmimilulco,media_relevancia_ambiental,confeccion_maquila,incluir_contexto_productivo,fuera_alcance_contexto_textil,media,media,False,False,False,False,False,False,False,True,False,372.71812752666017,"SCIAN 315229 | industrial: maquiladora | maquila: maquila, maquiladora | confeccion: ropa",maquila; maquiladora,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",textil fuera del alcance operativo definido para este proyecto,,,42,1.0,9890969.0,MAQUILADORA,MH filtrado,maquila,Solo aparece en MH filtrado; revisar si es maquila/confeccion sin senal prioritaria.
,,False,False,True,False,False,mh_sin_id,mh_sin_id,mh_filtrado,,MH sin ID - Name 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,,MH sin ID - Name 2,MH filtrado,proceso humedo; mezclilla/jeans; lavado/deslavado; tenido/tintoreria; acabado/tratamiento; maquila; cercania <=250m hidrografia,Registro MH sin ID DENUE; no auditable por llave.
,,False,False,True,False,False,mh_sin_id,mh_sin_id,mh_filtrado,,MH sin ID - Name 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,,MH sin ID - Name 3,MH filtrado,proceso humedo; mezclilla/jeans; lavado/deslavado; tenido/tintoreria; acabado/tratamiento; maquila; cercania <=250m hidrografia,Registro MH sin ID DENUE; no auditable por llave.
,,False,False,True,False,False,mh_sin_id,mh_sin_id,mh_filtrado,,MH sin ID - Name 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,,MH sin ID - Name 4,MH filtrado,proceso humedo; mezclilla/jeans; lavado/deslavado; tenido/tintoreria; acabado/tratamiento; maquila; cercania <=250m hidrografia,Registro MH sin ID DENUE; no auditable por llave.
,,False,False,True,False,False,mh_sin_id,mh_sin_id,mh_filtrado,,MH sin ID - Name 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,,MH sin ID - Name 19,MH filtrado,proceso humedo; mezclilla/jeans; lavado/deslavado; tenido/tintoreria; acabado/tratamiento; maquila; cercania <=250m hidrografia,Registro MH sin ID DENUE; no auditable por llave.
,,False,False,True,False,False,mh_sin_id,mh_sin_id,mh_filtrado,,MH sin ID - Name 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.0,,MH sin ID - Name 25,MH filtrado,proceso humedo; mezclilla/jeans; lavado/deslavado; tenido/tintoreria; acabado/tratamiento; maquila; cercania <=250m hidrografia,Registro MH sin ID DENUE; no auditable por llave.
,,False,False,True,False,False,mh_sin_id,mh_sin_id,mh_filtrado,,MH sin ID - Name 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.0,,MH sin ID - Name 36,MH filtrado,proceso humedo; mezclilla/jeans; lavado/deslavado; tenido/tintoreria; acabado/tratamiento; maquila; cercania <=250m hidrografia,Registro MH sin ID DENUE; no auditable por llave.
