cluster,rasgo,n,conteo,prevalencia_cluster,prevalencia_global,diferencia_pp,lift,log2_lift,odds_ratio,IC95,p_fisher,p_BH,estado_celda
CLUSTER_011,actividad_bordado_deshilado,8,2,0.25,0.0446384039900249,20.5361596009975,5.600558659217877,2.4855707440780264,7.203389830508475,"[1.91, 35.9]",0.0464623691718478,0.1177046685686811,FILTRADO_POR_CRITERIO
CLUSTER_011,senal_pantalon,8,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.0883, 26.8]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_011,senal_mezclilla_o_pantalon,8,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.0704, 21.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_012,textil,224,147,0.65625,0.2483790523690773,40.78709476309227,2.6421310240963853,1.401702012052962,6.604240282685512,"[4.95, 8.75]",2.276996758762427e-40,3.89366445748375e-39,SOBRERREPRESENTADO
CLUSTER_012,mezclilla,224,19,0.0848214285714285,0.0184538653366583,6.6367563234770195,4.596404440154441,2.2005057470993146,6.287272727272727,"[3.74, 10.9]",1.0116765682886105e-08,5.5805384895920134e-08,SOBRERREPRESENTADO
CLUSTER_012,humedo_explicito,224,0,0.0,0.0922693266832917,-9.22693266832917,0.0,,0.0,"[0.00128, 0.33]",2.8786284995587235e-10,1.727177099735234e-09,NO_SOBRERREPRESENTADO
CLUSTER_012,lavado_generico,224,13,0.0580357142857142,0.2992518703241895,-24.12161560384752,0.1939360119047619,-2.36634737307011,0.1349014002403606,"[0.0803, 0.243]",4.71586983267823e-20,4.608078522217013e-19,NO_SOBRERREPRESENTADO
CLUSTER_012,produccion,224,48,0.2142857142857142,0.1219451371571072,9.2340577128607,1.757230499561788,0.8133034450536011,2.0686456400742115,"[1.49, 2.9]",5.414670139713229e-05,0.0002204544271168,SOBRERREPRESENTADO
CLUSTER_012,maquila,224,56,0.25,0.1468827930174563,10.31172069825436,1.702037351443124,0.767262697511822,2.034396497811132,"[1.49, 2.8]",2.556995502863013e-05,0.0001079620323431,SOBRERREPRESENTADO
CLUSTER_012,proceso_seco_explicito,224,109,0.4866071428571428,0.1605985037406483,32.60086391164944,3.029960625554569,1.5992990459469878,5.759593661113368,"[4.36, 7.59]",3.751765636688645e-32,5.8322902170341675e-31,SOBRERREPRESENTADO
CLUSTER_012,scian_textil,224,208,0.9285714285714286,0.6044887780548629,32.40826505165657,1.536126826968411,0.6192973339528196,9.21028880866426,"[5.4, 14.8]",1.4026501873326817e-29,1.776690237288063e-28,SOBRERREPRESENTADO
CLUSTER_012,scian_acabado_humedo,224,3,0.0133928571428571,0.0084788029925187,0.49140541503384,1.5795693277310925,0.6595312587554951,1.6442855057655816,"[0.619, 5.73]",0.43549993369029,0.6895415616762925,FILTRADO_POR_CRITERIO
CLUSTER_012,scian_lavanderia,224,16,0.0714285714285714,0.3955112219451371,-32.40826505165657,0.180598090434156,-2.4691454564193,0.1085742283194512,"[0.0674, 0.185]",1.4026501873326817e-29,1.776690237288063e-28,NO_SOBRERREPRESENTADO
CLUSTER_012,actividad_lavanderia_tintoreria,224,16,0.0714285714285714,0.3955112219451371,-32.40826505165657,0.180598090434156,-2.4691454564193,0.1085742283194512,"[0.0674, 0.185]",1.4026501873326817e-29,1.776690237288063e-28,NO_SOBRERREPRESENTADO
CLUSTER_012,actividad_acabado_textil,224,3,0.0133928571428571,0.0084788029925187,0.49140541503384,1.5795693277310925,0.6595312587554951,1.6442855057655816,"[0.619, 5.73]",0.43549993369029,0.6895415616762925,FILTRADO_POR_CRITERIO
CLUSTER_012,actividad_confeccion,224,188,0.8392857142857143,0.3895261845386533,44.97595297470609,2.154632339491495,1.1074417128203369,9.167394468704511,"[6.32, 13]",6.326253243327714e-46,1.4423857394787191e-44,SOBRERREPRESENTADO
CLUSTER_012,actividad_fabricacion_telas,224,3,0.0133928571428571,0.0386533665835411,-2.5260509440684,0.3464861751152073,-1.5291303052684029,0.3245415575136937,"[0.129, 1.1]",0.0470940673130737,0.1184277280961119,NO_SOBRERREPRESENTADO
CLUSTER_012,actividad_tejido_hilado,224,4,0.0178571428571428,0.0895261845386533,-7.16690416815105,0.1994627934739355,-2.3258084345383727,0.1757234314980794,"[0.077, 0.504]",1.0134069498316497e-05,4.560331274242423e-05,NO_SOBRERREPRESENTADO
CLUSTER_012,actividad_bordado_deshilado,224,12,0.0535714285714285,0.0446384039900249,0.89330245814036,1.200119712689545,0.2631783227415783,1.2266410575076263,"[0.704, 2.3]",0.5033554482729734,0.7719621673065332,FILTRADO_POR_CRITERIO
CLUSTER_012,senal_pantalon,224,19,0.0848214285714285,0.0366583541147132,4.81630744567153,2.3138362487852286,1.2102867678918998,2.648704268292683,"[1.64, 4.44]",0.0006224411569971,0.0021502512696266,SOBRERREPRESENTADO
CLUSTER_012,senal_mezclilla_o_pantalon,224,31,0.1383928571428571,0.0456359102244389,9.275694691841819,3.03254293520687,1.6005280713875114,3.840128170166349,"[2.57, 5.85]",1.2363481160470065e-08,6.71160405854089e-08,SOBRERREPRESENTADO
CLUSTER_013,textil,149,79,0.5302013422818792,0.2483790523690773,28.18222899128019,2.134645966416,1.093996816989143,3.6232434958716313,"[2.6, 5.03]",5.320887918758052e-14,4.231962019105241e-13,SOBRERREPRESENTADO
CLUSTER_013,mezclilla,149,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.0105, 2.76]",0.1146245394408293,0.2419851388195286,NO_SOBRERREPRESENTADO
CLUSTER_013,humedo_explicito,149,0,0.0,0.0922693266832917,-9.22693266832917,0.0,,0.0,"[0.00196, 0.507]",7.399916872617999e-07,3.564467000613177e-06,NO_SOBRERREPRESENTADO
CLUSTER_013,lavado_generico,149,11,0.0738255033557047,0.2992518703241895,-22.54263669684848,0.2467002237136465,-2.0191690709784624,0.1791299472215111,"[0.102, 0.342]",1.4089873351517676e-11,9.26680131965201e-11,NO_SOBRERREPRESENTADO
CLUSTER_013,produccion,149,14,0.0939597315436241,0.1219451371571072,-2.7985405613483,0.7705082279957728,-0.3761177320145085,0.7392436647173489,"[0.44, 1.32]",0.3705988140583265,0.6243585931425993,NO_SOBRERREPRESENTADO
CLUSTER_013,maquila,149,55,0.3691275167785235,0.1468827930174563,22.22447237610671,2.513075284009982,1.32945389057432,3.645409992828114,"[2.59, 5.16]",6.19884969606333e-12,4.156875678536586e-11,SOBRERREPRESENTADO
CLUSTER_013,proceso_seco_explicito,149,71,0.4765100671140939,0.1605985037406483,31.59115633734455,2.967089082496144,1.569048242270186,5.223251443146731,"[3.75, 7.28]",2.7717517686603217e-20,2.788056190828912e-19,SOBRERREPRESENTADO
CLUSTER_013,scian_textil,149,137,0.9194630872483222,0.6044887780548629,31.49743091934592,1.52105898509314,0.6050761003676967,7.857382305786328,"[4.23, 13.6]",1.1617780829453896e-18,1.0187900111982649e-17,SOBRERREPRESENTADO
CLUSTER_013,scian_acabado_humedo,149,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.0226, 6.08]",0.6367381958375395,0.8816375019289009,NO_SOBRERREPRESENTADO
CLUSTER_013,scian_lavanderia,149,12,0.0805369127516778,0.3955112219451371,-31.49743091934593,0.2036273771338134,-2.295996554102701,0.1272688487186859,"[0.0738, 0.237]",1.1617780829453896e-18,1.0187900111982649e-17,NO_SOBRERREPRESENTADO
CLUSTER_013,actividad_lavanderia_tintoreria,149,12,0.0805369127516778,0.3955112219451371,-31.49743091934593,0.2036273771338134,-2.295996554102701,0.1272688487186859,"[0.0738, 0.237]",1.1617780829453896e-18,1.0187900111982649e-17,NO_SOBRERREPRESENTADO
CLUSTER_013,actividad_acabado_textil,149,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.0226, 6.08]",0.6367381958375395,0.8816375019289009,NO_SOBRERREPRESENTADO
CLUSTER_013,actividad_confeccion,149,121,0.8120805369127517,0.3895261845386533,42.25543523740984,2.0847906229322244,1.0599025000127364,7.257360959651036,"[4.74, 10.8]",6.281339329723575e-27,7.407648450915389e-26,SOBRERREPRESENTADO
CLUSTER_013,actividad_fabricacion_telas,149,0,0.0,0.0386533665835411,-3.86533665835411,0.0,,0.0,"[0.00494, 1.29]",0.0041289075165173,0.0122790119186863,NO_SOBRERREPRESENTADO
CLUSTER_013,actividad_tejido_hilado,149,5,0.0335570469798657,0.0895261845386533,-5.59691375587875,0.3748294105550466,-1.415693938055568,0.3439854048964218,"[0.16, 0.889]",0.0120286157041863,0.0337195620559978,NO_SOBRERREPRESENTADO
CLUSTER_013,actividad_bordado_deshilado,149,6,0.0402684563758389,0.0446384039900249,-0.43699476141859994,0.902103408196168,-0.1486352756629792,0.8944581430130563,"[0.432, 2.14]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_013,senal_pantalon,149,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.00522, 1.36]",0.0063056006027594,0.0181219782028885,NO_SOBRERREPRESENTADO
CLUSTER_013,senal_mezclilla_o_pantalon,149,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.00416, 1.08]",0.001897677642879,0.0059000523078603,NO_SOBRERREPRESENTADO
CLUSTER_014,textil,14,6,0.4285714285714285,0.2483790523690773,18.01923762023512,1.7254733218588638,0.7869921679377536,2.277272727272728,"[0.834, 6.46]",0.1266785232011311,0.2594254786514182,FILTRADO_POR_CRITERIO
CLUSTER_014,mezclilla,14,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.107, 30.7]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,humedo_explicito,14,2,0.1428571428571428,0.0922693266832917,5.058781617385099,1.5482625482625485,0.6306501387683664,1.6431159420289856,"[0.504, 7.69]",0.3752958015898444,0.6291723732535628,FILTRADO_POR_CRITERIO
CLUSTER_014,lavado_generico,14,5,0.3571428571428571,0.2992518703241895,5.78909868186676,1.193452380952381,0.25514100367616,1.302185030218503,"[0.474, 3.89]",0.770421427177148,1.0,FILTRADO_POR_CRITERIO
CLUSTER_014,produccion,14,4,0.2857142857142857,0.1219451371571072,16.37691485571784,2.342973999415717,1.228340944332445,2.895670103092784,"[1.02, 9.39]",0.0808147560221398,0.188018003806611,FILTRADO_POR_CRITERIO
CLUSTER_014,maquila,14,0,0.0,0.1468827930174563,-14.688279301745629,0.0,,0.0,"[0.0119, 3.35]",0.2457195339956862,0.4642877382680922,NO_SOBRERREPRESENTADO
CLUSTER_014,proceso_seco_explicito,14,6,0.4285714285714285,0.1605985037406483,26.79729248307801,2.668589174800355,1.4160772218912177,3.947492163009404,"[1.44, 11.2]",0.0158335488580496,0.0429767754718489,SOBRERREPRESENTADO
CLUSTER_014,scian_textil,14,9,0.6428571428571429,0.6044887780548629,3.836836480228,1.0634724186704383,0.08878261725404,1.1783850931677018,"[0.395, 3.24]",1.0,1.0,FILTRADO_POR_CRITERIO
CLUSTER_014,scian_acabado_humedo,14,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.232, 67.7]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,scian_lavanderia,14,5,0.3571428571428571,0.3955112219451371,-3.836836480228,0.90299045217078,-0.1472173615319376,0.8486190174994729,"[0.309, 2.53]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,actividad_lavanderia_tintoreria,14,5,0.3571428571428571,0.3955112219451371,-3.836836480228,0.90299045217078,-0.1472173615319376,0.8486190174994729,"[0.309, 2.53]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,actividad_acabado_textil,14,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.232, 67.7]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,actividad_confeccion,14,6,0.4285714285714285,0.3895261845386533,3.9045244032775197,1.1002377903786356,0.1378153618638555,1.1760925449871464,"[0.431, 3.34]",0.788241804294382,1.0,FILTRADO_POR_CRITERIO
CLUSTER_014,actividad_fabricacion_telas,14,0,0.0,0.0386533665835411,-3.86533665835411,0.0,,0.0,"[0.0506, 14.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,actividad_tejido_hilado,14,0,0.0,0.0895261845386533,-8.95261845386533,0.0,,0.0,"[0.0208, 5.86]",0.6292058646673595,0.8816375019289009,NO_SOBRERREPRESENTADO
CLUSTER_014,actividad_bordado_deshilado,14,3,0.2142857142857142,0.0446384039900249,16.96473102956893,4.80047885075818,2.2631783227415783,5.919421487603306,"[1.97, 22]",0.0221283454719818,0.0577701843619678,FILTRADO_POR_CRITERIO
CLUSTER_014,senal_pantalon,14,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.0534, 15.2]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_014,senal_mezclilla_o_pantalon,14,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.0426, 12.1]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_015,textil,92,21,0.2282608695652173,0.2483790523690773,-2.01181828038599,0.9190020953378732,-0.121859944004051,0.8927843986998917,"[0.557, 1.48]",0.7153057893288073,0.970772142660524,NO_SOBRERREPRESENTADO
CLUSTER_015,mezclilla,92,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.0172, 4.54]",0.4170773059457465,0.6701184349750399,NO_SOBRERREPRESENTADO
CLUSTER_015,humedo_explicito,92,6,0.0652173913043478,0.0922693266832917,-2.70519353789439,0.7068155111633373,-0.5005943945098861,0.6811909021211346,"[0.328, 1.64]",0.4664204588362052,0.7250718041908282,NO_SOBRERREPRESENTADO
CLUSTER_015,lavado_generico,92,35,0.3804347826086957,0.2992518703241895,8.118291228450609,1.271286231884058,0.3462888917343555,1.451020254498908,"[0.955, 2.23]",0.1060710392890484,0.2311280750773512,FILTRADO_POR_CRITERIO
CLUSTER_015,produccion,92,12,0.1304347826086956,0.1219451371571072,0.8489645451588399,1.0696185649506535,0.0970964110541922,1.0820754716981131,"[0.612, 2.05]",0.7480038533069328,0.9915399915929108,FILTRADO_POR_CRITERIO
CLUSTER_015,maquila,92,11,0.1195652173913043,0.1468827930174563,-2.7317575626151998,0.814017863733668,-0.2968676399078935,0.7847409116151908,"[0.437, 1.52]",0.5515304862684776,0.8309402039815829,NO_SOBRERREPRESENTADO
CLUSTER_015,proceso_seco_explicito,92,17,0.1847826086956521,0.1605985037406483,2.41841049550037,1.1505873615987037,0.2023705284209921,1.1897288676236044,"[0.718, 2.06]",0.5646769132713552,0.8470153699070327,FILTRADO_POR_CRITERIO
CLUSTER_015,scian_textil,92,47,0.5108695652173914,0.6044887780548629,-9.36192128374715,0.8451266322284402,-0.2427605665100438,0.6771093348291497,"[0.448, 1.02]",0.0671076362195482,0.162771713383585,NO_SOBRERREPRESENTADO
CLUSTER_015,scian_acabado_humedo,92,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.037, 10]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_015,scian_lavanderia,92,45,0.4891304347826087,0.3955112219451371,9.36192128374715,1.236704314929547,0.3065006059109662,1.4768663619920748,"[0.979, 2.23]",0.0671076362195482,0.162771713383585,FILTRADO_POR_CRITERIO
CLUSTER_015,actividad_lavanderia_tintoreria,92,45,0.4891304347826087,0.3955112219451371,9.36192128374715,1.236704314929547,0.3065006059109662,1.4768663619920748,"[0.979, 2.23]",0.0671076362195482,0.162771713383585,FILTRADO_POR_CRITERIO
CLUSTER_015,actividad_acabado_textil,92,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.037, 10]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_015,actividad_confeccion,92,37,0.4021739130434782,0.3895261845386533,1.26477285048249,1.0324695206814007,0.0460991927722403,1.055630402384501,"[0.697, 1.61]",0.8290820603230156,1.0,FILTRADO_POR_CRITERIO
CLUSTER_015,actividad_fabricacion_telas,92,1,0.0108695652173913,0.0386533665835411,-2.7783801366149796,0.2812061711079944,-1.830299839988968,0.26858855430284,"[0.0789, 2.02]",0.2657343687809786,0.4886083555005091,NO_SOBRERREPRESENTADO
CLUSTER_015,actividad_tejido_hilado,92,1,0.0108695652173913,0.0895261845386533,-7.8656619321262,0.1214121351580477,-3.0420154685377816,0.1092761986616735,"[0.0323, 0.82]",0.0027228980676109,0.0082409835320613,NO_SOBRERREPRESENTADO
CLUSTER_015,actividad_bordado_deshilado,92,5,0.0543478260869565,0.0446384039900249,0.9709422096931499,1.2175127520038862,0.2839368829083755,1.2366230677764567,"[0.562, 3.24]",0.6054760732183092,0.8816375019289009,FILTRADO_POR_CRITERIO
CLUSTER_015,senal_pantalon,92,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.00854, 2.24]",0.0495050390493019,0.1235819222982574,NO_SOBRERREPRESENTADO
CLUSTER_015,senal_mezclilla_o_pantalon,92,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.0068, 1.78]",0.0214358381817681,0.0568298965749202,NO_SOBRERREPRESENTADO
CLUSTER_016,textil,51,11,0.2156862745098039,0.2483790523690773,-3.2692777859273296,0.8683754626348532,-0.2036091340599965,0.8303045685279188,"[0.443, 1.66]",0.7442100222986278,0.9903495238370844,NO_SOBRERREPRESENTADO
CLUSTER_016,mezclilla,51,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.031, 8.28]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_016,humedo_explicito,51,1,0.0196078431372549,0.0922693266832917,-7.26614835460368,0.2125066242713301,-2.234420281145525,0.194579945799458,"[0.0567, 1.47]",0.0845402198822712,0.194015565679722,NO_SOBRERREPRESENTADO
CLUSTER_016,lavado_generico,51,8,0.1568627450980392,0.2992518703241895,-14.23891252261503,0.5241830065359476,-0.931857511125094,0.4318713906664586,"[0.217, 0.949]",0.0299652672786174,0.0776372834036906,NO_SOBRERREPRESENTADO
CLUSTER_016,produccion,51,3,0.0588235294117647,0.1219451371571072,-6.3121607745342505,0.4823769998797065,-1.0517669748602905,0.4466306584362139,"[0.173, 1.53]",0.19956074488327,0.3834257008431369,NO_SOBRERREPRESENTADO
CLUSTER_016,maquila,51,23,0.4509803921568627,0.1468827930174563,30.409759913940633,3.070341888877792,1.6183993115973392,4.924217566885411,"[2.84, 8.59]",1.5715127632827598e-07,8.021751717055282e-07,SOBRERREPRESENTADO
CLUSTER_016,proceso_seco_explicito,51,9,0.1764705882352941,0.1605985037406483,1.5872084494645702,1.0988308366824993,0.1359693026984826,1.1217097862767154,"[0.576, 2.37]",0.7028225234206884,0.9576306892823724,FILTRADO_POR_CRITERIO
CLUSTER_016,scian_textil,51,43,0.8431372549019608,0.6044887780548629,23.86484768470979,1.3947938911538211,0.4800519505999339,3.5622637547249054,"[1.62, 7.09]",0.0002653105901091,0.0009551181243929,SOBRERREPRESENTADO
CLUSTER_016,scian_acabado_humedo,51,1,0.0196078431372549,0.0084788029925187,1.11290401447361,2.3125720876585927,1.2094983381204476,2.3793939393939394,"[0.663, 18.3]",0.3540315757818587,0.6053939945869784,FILTRADO_POR_CRITERIO
CLUSTER_016,scian_lavanderia,51,8,0.1568627450980392,0.3955112219451371,-23.86484768470979,0.396607571149519,-1.3342158763331915,0.2807203702066201,"[0.141, 0.617]",0.0002653105901091,0.0009551181243929,NO_SOBRERREPRESENTADO
CLUSTER_016,actividad_lavanderia_tintoreria,51,8,0.1568627450980392,0.3955112219451371,-23.86484768470979,0.396607571149519,-1.3342158763331915,0.2807203702066201,"[0.141, 0.617]",0.0002653105901091,0.0009551181243929,NO_SOBRERREPRESENTADO
CLUSTER_016,actividad_acabado_textil,51,1,0.0196078431372549,0.0084788029925187,1.11290401447361,2.3125720876585927,1.2094983381204476,2.3793939393939394,"[0.663, 18.3]",0.3540315757818587,0.6053939945869784,FILTRADO_POR_CRITERIO
CLUSTER_016,actividad_confeccion,51,36,0.7058823529411765,0.3895261845386533,31.635616840252318,1.812156360623635,0.8577074426711203,3.826474442988205,"[2.07, 6.82]",7.206383356800138e-06,3.286110810700863e-05,SOBRERREPRESENTADO
CLUSTER_016,actividad_fabricacion_telas,51,1,0.0196078431372549,0.0386533665835411,-1.90455234462862,0.5072738772928526,-0.9791632259034508,0.4941558441558442,"[0.143, 3.74]",0.7221441524304542,0.9723358272882492,NO_SOBRERREPRESENTADO
CLUSTER_016,actividad_tejido_hilado,51,1,0.0196078431372549,0.0895261845386533,-6.991834140139839,0.2190179693047135,-2.190878854452264,0.2011731843575419,"[0.0586, 1.52]",0.0841083889232231,0.194015565679722,NO_SOBRERREPRESENTADO
CLUSTER_016,actividad_bordado_deshilado,51,3,0.0588235294117647,0.0446384039900249,1.41851254217397,1.3177785080512652,0.3981079028276867,1.3433948863636365,"[0.517, 4.63]",0.4957461892959819,0.7637171024289451,FILTRADO_POR_CRITERIO
CLUSTER_016,senal_pantalon,51,1,0.0196078431372549,0.0366583541147132,-1.70505109774583,0.5348806189142323,-0.9027111654655774,0.5223287671232877,"[0.151, 3.96]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_016,senal_mezclilla_o_pantalon,51,1,0.0196078431372549,0.0456359102244389,-2.60280670871839,0.4296582020786457,-1.2187386589132554,0.415054945054945,"[0.12, 3.14]",0.7293662503358522,0.9743877250580526,NO_SOBRERREPRESENTADO
CLUSTER_017,textil,45,11,0.2444444444444444,0.2483790523690773,-0.39346079246328,0.9841588576528336,-0.0230368884181758,0.9787996416840848,"[0.515, 1.97]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_017,mezclilla,45,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.035, 9.41]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_017,humedo_explicito,45,0,0.0,0.0922693266832917,-9.22693266832917,0.0,,0.0,"[0.00656, 1.73]",0.0191609415794117,0.0511956407824907,NO_SOBRERREPRESENTADO
CLUSTER_017,lavado_generico,45,6,0.1333333333333333,0.2992518703241895,-16.591853699085622,0.4455555555555555,-1.1663227647621168,0.357041618348151,"[0.166, 0.878]",0.0134491169002177,0.0367967838389956,NO_SOBRERREPRESENTADO
CLUSTER_017,produccion,45,5,0.1111111111111111,0.1219451371571072,-1.08340260459961,0.9111565553283344,-0.1342291350522634,0.8990185950413223,"[0.398, 2.39]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_017,maquila,45,8,0.1777777777777777,0.1468827930174563,3.08949847603214,1.210337672137333,0.2754096011821473,1.2593385123505605,"[0.623, 2.79]",0.5260188836169983,0.7960752368785623,FILTRADO_POR_CRITERIO
CLUSTER_017,proceso_seco_explicito,45,11,0.2444444444444444,0.1605985037406483,8.3845940703796,1.522084195997239,0.6060481655352881,1.703001579778831,"[0.895, 3.44]",0.1491255791958803,0.3000055769705356,FILTRADO_POR_CRITERIO
CLUSTER_017,scian_textil,45,39,0.8666666666666667,0.6044887780548629,26.21778886118038,1.4337183718371835,0.5197616604019052,4.30607966457023,"[1.75, 9.25]",0.000170048553799,0.0006461845044364,SOBRERREPRESENTADO
CLUSTER_017,scian_acabado_humedo,45,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.0756, 20.7]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_017,scian_lavanderia,45,6,0.1333333333333333,0.3955112219451371,-26.21778886118038,0.3371164354770912,-1.5686811299702144,0.2322297955209347,"[0.108, 0.571]",0.000170048553799,0.0006461845044364,NO_SOBRERREPRESENTADO
CLUSTER_017,actividad_lavanderia_tintoreria,45,6,0.1333333333333333,0.3955112219451371,-26.21778886118038,0.3371164354770912,-1.5686811299702144,0.2322297955209347,"[0.108, 0.571]",0.000170048553799,0.0006461845044364,NO_SOBRERREPRESENTADO
CLUSTER_017,actividad_acabado_textil,45,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.0756, 20.7]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_017,actividad_confeccion,45,38,0.8444444444444444,0.3895261845386533,45.49182599057911,2.16787594252383,1.1162822003142143,8.694975628046494,"[3.75, 18]",5.514904606898105e-10,3.2518920268261247e-09,SOBRERREPRESENTADO
CLUSTER_017,actividad_fabricacion_telas,45,0,0.0,0.0386533665835411,-3.86533665835411,0.0,,0.0,"[0.0165, 4.39]",0.4193138745165454,0.6701184349750399,NO_SOBRERREPRESENTADO
CLUSTER_017,actividad_tejido_hilado,45,0,0.0,0.0895261845386533,-8.95261845386533,0.0,,0.0,"[0.00678, 1.79]",0.0306082667526433,0.0787069716496543,NO_SOBRERREPRESENTADO
CLUSTER_017,actividad_bordado_deshilado,45,1,0.0222222222222222,0.0446384039900249,-2.24161817678027,0.4978274363749224,-1.0062823522516484,0.4835291113381001,"[0.14, 3.67]",0.721577057256346,0.9723358272882492,NO_SOBRERREPRESENTADO
CLUSTER_017,senal_pantalon,45,0,0.0,0.0366583541147132,-3.66583541147132,0.0,,0.0,"[0.0174, 4.64]",0.4116988546632519,0.6673033568475458,NO_SOBRERREPRESENTADO
CLUSTER_017,senal_mezclilla_o_pantalon,45,0,0.0,0.0456359102244389,-4.56359102244389,0.0,,0.0,"[0.0139, 3.69]",0.2682327082930381,0.4905646322792462,NO_SOBRERREPRESENTADO
CLUSTER_018,textil,32,15,0.46875,0.2483790523690773,22.03709476309227,1.8872364457831323,0.9162751848827202,2.695628710199676,"[1.36, 5.38]",0.006619932237274,0.0188668068762311,SOBRERREPRESENTADO
CLUSTER_018,mezclilla,32,0,0.0,0.0184538653366583,-1.8453865336658297,0.0,,0.0,"[0.0489, 13.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_018,humedo_explicito,32,2,0.0625,0.0922693266832917,-2.97693266832917,0.6773648648648649,-0.5619949391740294,0.6539855072463768,"[0.22, 2.93]",0.7638598899884907,1.0,NO_SOBRERREPRESENTADO
CLUSTER_018,lavado_generico,32,10,0.3125,0.2992518703241895,1.32481296758104,1.0442708333333333,0.062495925733764,1.0649350649350648,"[0.524, 2.28]",0.8480278810206714,1.0,FILTRADO_POR_CRITERIO
CLUSTER_018,produccion,32,6,0.1875,0.1219451371571072,6.5554862842892705,1.5375766871165646,0.6206583671112053,1.6698518872431916,"[0.748, 4.2]",0.2715926621430362,0.4940675024091404,FILTRADO_POR_CRITERIO
CLUSTER_018,maquila,32,1,0.03125,0.1468827930174563,-11.563279301745629,0.2127546689303905,-2.2327373024881783,0.1859776168531929,"[0.0532, 1.41]",0.0758816042063128,0.1777500591682123,NO_SOBRERREPRESENTADO
CLUSTER_018,proceso_seco_explicito,32,9,0.28125,0.1605985037406483,12.065149625935161,1.7512616459627328,0.8083946446699779,2.06004792879151,"[0.996, 4.54]",0.0850945463507552,0.194015565679722,FILTRADO_POR_CRITERIO
CLUSTER_018,scian_textil,32,19,0.59375,0.6044887780548629,-1.0738778054862799,0.9822349422442244,-0.0258599486870828,0.955925155925156,"[0.471, 1.9]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_018,scian_acabado_humedo,32,0,0.0,0.0084788029925187,-0.8478802992518699,0.0,,0.0,"[0.106, 29.3]",1.0,1.0,NO_SOBRERREPRESENTADO
CLUSTER_018,scian_lavanderia,32,13,0.40625,0.3955112219451371,1.0738778054862799,1.0271516393442623,0.0386491837793964,1.046107003044802,"[0.527, 2.12]",1.0,1.0,FILTRADO_POR_CRITERIO
CLUSTER_018,actividad_lavanderia_tintoreria,32,13,0.40625,0.3955112219451371,1.0738778054862799,1.0271516393442623,0.0386491837793964,1.046107003044802,"[0.527, 2.12]",1.0,1.0,FILTRADO_POR_CRITERIO
