tipo_ejemplo,id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,localidad,municipio,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,categoria_auditada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable
confeccion_especializada,7583140,21132811499001381000000000U2,SASTRERIA SIN NOMBRE,811499,19.28466997,-98.43224942,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001381000000000u2 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",557.1626556666907,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132811499001381000000000u2 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria sin nombre 21132811499001381000000000u2 sastreria sin nombre 811499 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 811499 sastreria,confeccion_especializada_baja_relevancia,,especializada_baja_relevancia,baja,alta,confeccion_especializada: sastreria,sastreria,texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,False,,baja,baja,,excluir_del_universo_prioritario,fuera_alcance_contexto_textil,confeccion especializada o sobre medida sin senales industriales ni humedas,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,SASTRERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,SASTRERIA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
confeccion_especializada,8559844,21132811499001351000000000U5,SASTRERIA SIN NOMBRE,811499,19.2846378,-98.43135962,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001351000000000u5 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",288.23482914706466,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132811499001351000000000u5 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria sin nombre 21132811499001351000000000u5 sastreria sin nombre 811499 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 811499 sastreria,confeccion_especializada_baja_relevancia,,especializada_baja_relevancia,baja,alta,confeccion_especializada: sastreria,sastreria,texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,False,,baja,baja,,excluir_del_universo_prioritario,fuera_alcance_contexto_textil,confeccion especializada o sobre medida sin senales industriales ni humedas,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,SASTRERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,SASTRERIA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
confeccion_especializada,10107793,21132315225000921000000000U6,SASTRERIA,811499,19.2750312,-98.42995061,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000921000000000u6 sastreria 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",133.7769819816843,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,21132315225000921000000000u6 sastreria 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria 21132315225000921000000000u6 sastreria 811499 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 811499 sastreria,confeccion_especializada_baja_relevancia,,especializada_baja_relevancia,baja,alta,confeccion_especializada: sastreria,sastreria,texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,True,cercania a hidrografia requiere cautela documental,alta,baja,,excluir_del_universo_prioritario,fuera_alcance_contexto_textil,confeccion especializada o sobre medida sin senales industriales ni humedas,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,SASTRERIA San Martin Texmelucan Puebla Google Maps,SASTRERIA San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
confeccion_especializada,10352008,21132811499001601000000000U3,SASTRERIA GARCIA,811499,19.28479614,-98.43337223,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001601000000000u3 sastreria garcia 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",438.0659419494183,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132811499001601000000000u3 sastreria garcia 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria garcia 21132811499001601000000000u3 sastreria garcia 811499 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 811499 sastreria,confeccion_especializada_baja_relevancia,,especializada_baja_relevancia,baja,alta,confeccion_especializada: sastreria,sastreria,texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,False,,baja,baja,,excluir_del_universo_prioritario,fuera_alcance_contexto_textil,confeccion especializada o sobre medida sin senales industriales ni humedas,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,SASTRERIA GARCIA San Martin Texmelucan Puebla Google Maps,SASTRERIA GARCIA San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
confeccion_especializada,11615381,21132315225000821000000000U8,SASTRERIA OMO BONO,315225,19.28062734,-98.41803396,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000821000000000u8 sastreria omo bono 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",482.5479886654971,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132315225000821000000000u8 sastreria omo bono 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,sastreria omo bono 21132315225000821000000000u8 sastreria omo bono 315225 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315225 sastreria,confeccion_especializada_baja_relevancia,confeccion_maquila,especializada_baja_relevancia,baja,alta,SCIAN 315225 | confeccion_especializada: sastreria,sastreria,scian_prefijo_315; texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,False,,baja,baja,,excluir_del_universo_prioritario,fuera_alcance_contexto_textil,confeccion especializada o sobre medida sin senales industriales ni humedas,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,SASTRERIA OMO BONO San Martin Texmelucan Puebla Google Maps,SASTRERIA OMO BONO San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
ambiguos_auditar,3325807,21074315229001032000000000U7,TEXTILERA DE PANTALON JEANS EMOCIONES,315229,19.16438288,-98.42045081,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315229001032000000000u7 textilera de pantalon jeans emociones 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,jeans; pantalon; textil,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",563.1612887761776,False,False,False,True,500-1000 m,Huejotzingo,Huejotzingo,21074315229001032000000000u7 textilera de pantalon jeans emociones 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,textilera de pantalon jeans emociones 21074315229001032000000000u7 textilera de pantalon jeans emociones 315229 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 315229 jeans pantalon textil,fabricacion_mezclilla,confeccion_maquila,generica,media,media,"SCIAN 315229 | mezclilla_jeans: jeans, pantalon jeans | industrial: textilera | confeccion: pantalon",jeans; pantalon jeans; textilera,scian_prefijo_315; texto_confeccion; texto_industrial; texto_mezclilla_jeans,False,True,False,False,False,True,False,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,alta,media,contexto productivo textil,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,True,contexto productivo textil,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,TEXTILERA DE PANTALON JEANS EMOCIONES Huejotzingo Puebla Google Maps,TEXTILERA DE PANTALON JEANS EMOCIONES Huejotzingo Puebla mezclilla jeans maquila textil,,,,,,,
ambiguos_auditar,7872777,21074315229001612000000000U6,TALLER BOMBON JEANS,315229,19.16102632,-98.40166978,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315229001612000000000u6 taller bombon jeans 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,jeans,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",240.64408916616085,False,True,True,True,100-250 m,Huejotzingo,Huejotzingo,21074315229001612000000000u6 taller bombon jeans 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,taller bombon jeans 21074315229001612000000000u6 taller bombon jeans 315229 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 315229 jeans,fabricacion_mezclilla,confeccion_maquila,,media,media,SCIAN 315229 | mezclilla_jeans: jeans,jeans,scian_prefijo_315; texto_mezclilla_jeans,False,True,False,False,False,False,False,False,False,True,cercania a hidrografia requiere cautela documental; mezclilla/jeans sin evidencia directa de proceso humedo,alta,media,actividad productiva o ambigua cerca de hidrografia,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,TALLER BOMBON JEANS Huejotzingo Puebla Google Maps,TALLER BOMBON JEANS Huejotzingo Puebla mezclilla jeans maquila textil,,,,,,,
ambiguos_auditar,8089749,21074315229001921000000000U1,DESHEBRADO DE PANTALON SIN NOMBRE,315229,19.17098447,-98.40741127,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315229001921000000000u1 deshebrado de pantalon sin nombre 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,deshebrado; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",336.25814357309787,False,False,True,True,250-500 m,Huejotzingo,Huejotzingo,21074315229001921000000000u1 deshebrado de pantalon sin nombre 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,deshebrado de pantalon sin nombre 21074315229001921000000000u1 deshebrado de pantalon sin nombre 315229 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 315229 deshebrado pantalon,fabricacion_mezclilla,confeccion_maquila,generica,media,media,SCIAN 315229 | mezclilla_jeans: deshebrado | confeccion: pantalon,deshebrado,scian_prefijo_315; texto_confeccion; texto_mezclilla_jeans,False,True,False,False,False,False,False,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,media,media,contexto productivo textil,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,DESHEBRADO DE PANTALON SIN NOMBRE Huejotzingo Puebla Google Maps,DESHEBRADO DE PANTALON SIN NOMBRE Huejotzingo Puebla mezclilla jeans maquila textil,,,,,,,
ambiguos_auditar,8111993,21074315225000161001000000U3,ELABORACION DE ROPA SIN NOMBRE,315225,19.1711945,-98.40909877,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315225000161001000000u3 elaboracion de ropa sin nombre 315225 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315225,,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",85.98646275224843,True,True,True,True,0-100 m,Huejotzingo,Huejotzingo,21074315225000161001000000u3 elaboracion de ropa sin nombre 315225 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315225,elaboracion de ropa sin nombre 21074315225000161001000000u3 elaboracion de ropa sin nombre 315225 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 315225,confeccion_maquila,,generica,media,media,"SCIAN 315225 | confeccion: ropa, elaboracion de ropa",,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,ELABORACION DE ROPA SIN NOMBRE Huejotzingo Puebla Google Maps,ELABORACION DE ROPA SIN NOMBRE Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
ambiguos_auditar,8271641,21074465915000021010000000U3,CREACIONES MAYRA,315224,19.16529124,-98.40650601,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074465915000021010000000u3 creaciones mayra 315224 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315224,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",363.02028706415024,False,False,True,True,250-500 m,Huejotzingo,Huejotzingo,21074465915000021010000000u3 creaciones mayra 315224 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315224,creaciones mayra 21074465915000021010000000u3 creaciones mayra 315224 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 315224,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315224,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,CREACIONES MAYRA Huejotzingo Puebla Google Maps,CREACIONES MAYRA Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
ambiguos_auditar,8592165,21074812210000571000000000U3,LAVANDERIA SUNNY CLEAN,812210,19.15472383,-98.40865163,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000571000000000u3 lavanderia sunny clean 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",184.002792065141,False,True,True,True,100-250 m,Huejotzingo,Huejotzingo,21074812210000571000000000u3 lavanderia sunny clean 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia sunny clean 21074812210000571000000000u3 lavanderia sunny clean 812210 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,LAVANDERIA SUNNY CLEAN Huejotzingo Puebla Google Maps,LAVANDERIA SUNNY CLEAN Huejotzingo Puebla lavanderia industrial textil prendas,,,,,,,
ambiguos_auditar,8803988,21074812210000561000000000U4,TINTORERIA SANTIAGO,812210,19.15485774,-98.40856363,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000561000000000u4 tintoreria santiago 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,tintoreria,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",153.3478692122728,False,True,True,True,100-250 m,Huejotzingo,Huejotzingo,21074812210000561000000000u4 tintoreria santiago 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,tintoreria santiago 21074812210000561000000000u4 tintoreria santiago 812210 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 812210 tintoreria,lavanderia_industrial,,,alta,alta,SCIAN 812210 | tenido_tintoreria: tintoreria,tintoreria,scian_812210; texto_tenido_tintoreria,True,False,False,True,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,TINTORERIA SANTIAGO Huejotzingo Puebla Google Maps,TINTORERIA SANTIAGO Huejotzingo Puebla lavanderia industrial textil prendas,,,,,,,
ambiguos_auditar,9347738,21074315229002223001000000U1,MAQUILADORA ESTYR BLUE MICHELLE JEANS,315229,19.15536543,-98.40027993,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315229002223001000000u1 maquiladora estyr blue michelle jeans 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,jeans; maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",22.24969336173728,True,True,True,True,0-100 m,Huejotzingo,Huejotzingo,21074315229002223001000000u1 maquiladora estyr blue michelle jeans 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,maquiladora estyr blue michelle jeans 21074315229002223001000000u1 maquiladora estyr blue michelle jeans 315229 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 315229 jeans maquila,fabricacion_mezclilla,confeccion_maquila,maquila_productiva,media,media,"SCIAN 315229 | mezclilla_jeans: jeans | industrial: maquiladora | maquila: maquila, maquiladora",jeans; maquila; maquiladora,scian_prefijo_315; texto_industrial; texto_maquila; texto_mezclilla_jeans,False,True,False,False,False,True,True,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,alta,media,actividad productiva o ambigua cerca de hidrografia,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,True,actividad productiva o ambigua cerca de hidrografia,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,MAQUILADORA ESTYR BLUE MICHELLE JEANS Huejotzingo Puebla Google Maps,MAQUILADORA ESTYR BLUE MICHELLE JEANS Huejotzingo Puebla mezclilla jeans maquila textil,,,,,,,
ambiguos_auditar,9440789,21074325620000013000000000U6,PMP PRODUCTOS Y MAQUILAS DE PUEBLA,325620,19.16625856,-98.38609275,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074325620000013000000000u6 pmp productos y maquilas de puebla 325620 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,325620,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",42.90923552958895,True,True,True,True,0-100 m,Huejotzingo,Huejotzingo,21074325620000013000000000u6 pmp productos y maquilas de puebla 325620 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,325620,pmp productos y maquilas de puebla 21074325620000013000000000u6 pmp productos y maquilas de puebla 325620 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 325620 maquila,confeccion_maquila,,maquila_productiva,media,media,maquila: maquila,maquila,texto_maquila,False,False,False,False,False,False,True,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,PMP PRODUCTOS Y MAQUILAS DE PUEBLA Huejotzingo Puebla Google Maps,PMP PRODUCTOS Y MAQUILAS DE PUEBLA Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,
ambiguos_auditar,9624559,21074812210000681000000000U0,LAVANDERIA SERGIO,812210,19.17696831,-98.39106949,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000681000000000u0 lavanderia sergio 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",7.814713566941766,True,True,True,True,0-100 m,Huejotzingo,Huejotzingo,21074812210000681000000000u0 lavanderia sergio 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia sergio 21074812210000681000000000u0 lavanderia sergio 812210 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,LAVANDERIA SERGIO Huejotzingo Puebla Google Maps,LAVANDERIA SERGIO Huejotzingo Puebla lavanderia industrial textil prendas,,,,,,,
