id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,localidad,municipio,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,estado_auditoria_productiva,decision_estudio_final,etapa_productiva_final,categoria_ambiental_final,categoria_auditada,categoria_auditada_normalizada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable
7583541,21132812210000821000000000U8,LAVANDERIA KADILO,812210,19.28766166,-98.44063247,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000821000000000u8 lavanderia kadilo 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",263.6077515261815,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000821000000000u8 lavanderia kadilo 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia kadilo 21132812210000821000000000u8 lavanderia kadilo 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA KADILO San Martin Texmelucan Puebla Google Maps,LAVANDERIA KADILO San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
7583600,21132315229003762011000000U3,BODEGA,315223,19.28841024,-98.437236,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003762011000000u3 bodega 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",777.5220834689346,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315229003762011000000u3 bodega 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,bodega 21132315229003762011000000u3 bodega 315223 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315223,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315223,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,BODEGA San Martin Texmelucan Puebla Google Maps,BODEGA San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,mantener_pendiente,revisar,pendiente,,,,,,,,
7583687,21132314991000221000000000U9,BORDADOS,314991,19.28208852,-98.45959553,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132314991000221000000000u9 bordados 314991 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314991,bordado,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",1072.8572067698865,False,False,False,False,>1000 m,San Martin Texmelucan,San Martin Texmelucan,21132314991000221000000000u9 bordados 314991 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,314991,bordados 21132314991000221000000000u9 bordados 314991 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 314991 bordado,bordado,fabricacion_textil,,baja,media,"SCIAN 314991 | bordado_estampado: bordado, bordados",,scian_prefijo_314; texto_bordado_estampado,False,False,False,False,False,False,False,False,False,False,,baja,baja,,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BORDADOS San Martin Texmelucan Puebla Google Maps,BORDADOS San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,bordado,baja,,,,,,,,
7583736,21132434211000621110000000U8,LAVANDERIA MIA,812210,19.28457607,-98.43017458,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132434211000621110000000u8 lavanderia mia 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",456.44509427625025,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132434211000621110000000u8 lavanderia mia 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia mia 21132434211000621110000000u8 lavanderia mia 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA MIA San Martin Texmelucan Puebla Google Maps,LAVANDERIA MIA San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8076933,21132315223000241000000000U4,ROPA PARA UNIFORMES,315223,19.28457558,-98.44164905,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000241000000000u4 ropa para uniformes 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",271.5994973404941,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132315223000241000000000u4 ropa para uniformes 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,ropa para uniformes 21132315223000241000000000u4 ropa para uniformes 315223 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315223,confeccion_maquila,,generica,media,media,SCIAN 315223 | confeccion: ropa,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,ROPA PARA UNIFORMES San Martin Texmelucan Puebla Google Maps,ROPA PARA UNIFORMES San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8076984,21132315225000681000000000U6,COSTURA SIN NOMBRE,315225,19.29051625,-98.42268546,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000681000000000u6 costura sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",685.5031120305596,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315225000681000000000u6 costura sin nombre 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,costura sin nombre 21132315225000681000000000u6 costura sin nombre 315225 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315225 costura,confeccion_maquila,,generica,media,media,SCIAN 315225 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,COSTURA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077012,21132315229003931000000000U4,TALLER DE COSTURA,315229,19.27674951,-98.43413522,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003931000000000u4 taller de costura 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",735.7329387472497,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315229003931000000000u4 taller de costura 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,taller de costura 21132315229003931000000000u4 taller de costura 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 costura,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE COSTURA San Martin Texmelucan Puebla Google Maps,TALLER DE COSTURA San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077021,21132315223000251000000000U3,FABRICACION DE UNIFORMES SIN NOMBRE,315223,19.27707737,-98.41887231,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315223000251000000000u3 fabricacion de uniformes sin nombre 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",709.3145418394894,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315223000251000000000u3 fabricacion de uniformes sin nombre 315223 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315223,fabricacion de uniformes sin nombre 21132315223000251000000000u3 fabricacion de uniformes sin nombre 315223 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315223,confeccion_maquila,,,media,media,SCIAN 315223 | industrial: fabricacion,fabricacion,scian_prefijo_315; texto_industrial,False,False,False,False,False,True,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,FABRICACION DE UNIFORMES SIN NOMBRE San Martin Texmelucan Puebla Google Maps,FABRICACION DE UNIFORMES SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077093,21132812210000931100000000U5,LAVANDERIA SAN MARTIN,812210,19.28655787,-98.44063478,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000931100000000u5 lavanderia san martin 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",523.0148349886548,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000931100000000u5 lavanderia san martin 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia san martin 21132812210000931100000000u5 lavanderia san martin 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA SAN MARTIN San Martin Texmelucan Puebla Google Maps,LAVANDERIA SAN MARTIN San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8077118,21132812210000941000000000U4,LAVANDERIA PEREZ,812210,19.2792291,-98.4367317,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000941000000000u4 lavanderia perez 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",56.33305013404188,True,True,True,True,0-100 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000941000000000u4 lavanderia perez 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia perez 21132812210000941000000000u4 lavanderia perez 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,LAVANDERIA PEREZ San Martin Texmelucan Puebla Google Maps,LAVANDERIA PEREZ San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8077287,21132315229004002000000000U3,TALLER DE MAQUILA SIN NOMBRE,315229,19.27976199,-98.43199725,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004002000000000u3 taller de maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",806.1757541733391,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315229004002000000000u3 taller de maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,taller de maquila sin nombre 21132315229004002000000000u3 taller de maquila sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila,maquila,scian_prefijo_315; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE MAQUILA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,TALLER DE MAQUILA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077429,21132812210000981000000000U0,LUCERAMIC,812210,19.28180271,-98.4305507,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000981000000000u0 luceramic 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",171.31167762625893,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000981000000000u0 luceramic 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,luceramic 21132812210000981000000000u0 luceramic 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210,lavanderia_industrial,,,alta,media,SCIAN 812210,,scian_812210,True,False,False,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,LUCERAMIC San Martin Texmelucan Puebla Google Maps,LUCERAMIC San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8077463,21132541810000111010000000U9,TALLER DE MAQUILA Y ESTAMPADOS SIN NOMBRE,315229,19.27933109,-98.42942789,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132541810000111010000000u9 taller de maquila y estampados sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",617.0833268283386,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132541810000111010000000u9 taller de maquila y estampados sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,taller de maquila y estampados sin nombre 21132541810000111010000000u9 taller de maquila y estampados sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila,maquila,scian_prefijo_315; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE MAQUILA Y ESTAMPADOS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,TALLER DE MAQUILA Y ESTAMPADOS SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077687,21132812210001021000000000U4,LAVANDERIA LA ESPUMITA,812210,19.28123389,-98.41985441,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210001021000000000u4 lavanderia la espumita 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",133.00384850456382,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,21132812210001021000000000u4 lavanderia la espumita 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia la espumita 21132812210001021000000000u4 lavanderia la espumita 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,LAVANDERIA LA ESPUMITA San Martin Texmelucan Puebla Google Maps,LAVANDERIA LA ESPUMITA San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8111822,21132315229003821000000000U7,MAQUILA SIN NOMBRE,315229,19.2875158,-98.46304941,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003821000000000u7 maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",213.07958168662978,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,21132315229003821000000000u7 maquila sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila sin nombre 21132315229003821000000000u7 maquila sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila,maquila,scian_prefijo_315; texto_maquila,False,False,False,False,False,False,True,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,MAQUILA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,MAQUILA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8119994,21132315229004071000000000U8,TINTORERIA MAYKITOS,315229,19.26900607,-98.40564937,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004071000000000u8 tintoreria maykitos 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,tintoreria,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",352.6756995666512,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132315229004071000000000u8 tintoreria maykitos 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,tintoreria maykitos 21132315229004071000000000u8 tintoreria maykitos 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 tintoreria,tenido_tintoreria,confeccion_maquila,,alta,alta,SCIAN 315229 | tenido_tintoreria: tintoreria,tintoreria,scian_prefijo_315; texto_tenido_tintoreria,True,False,False,True,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,TINTORERIA MAYKITOS San Martin Texmelucan Puebla Google Maps,TINTORERIA MAYKITOS San Martin Texmelucan Puebla tintoreria tenido textil industrial,sin_decision_manual,incluir_prioritario,tenido_tintoreria,alta,,,,,,,,
