id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,nota_metodologica
8120474,21132315110000012010000000U8,FABRICA DE CALCETIN,315121,agebs\san_martin,revisar,,66.60518328420117,0-100 m,19.26377251,-98.44819341,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8125536,29019812210000291000000000U5,SERVICIO DE PLANCHADO SIN NOMBRE,812210,agebs\san_martin,revisar,,953.5495531668407,500-1000 m,19.27562368,-98.39046866,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8125956,29019812210000301100000000U2,PLANCHADURIA Y OJAL DE BOTELLA,812210,agebs\san_martin,revisar,,407.3914405662729,250-500 m,19.28138162,-98.39798726,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8125963,29019812210000341000000000U8,PLANCHADURIA SIN NOMBRE,812210,agebs\san_martin,revisar,,123.97929991706916,100-250 m,19.27889584,-98.39621243,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8126015,29019812210000352001000000U5,PLANCHADURIA SIN NOMBRE,812210,agebs\san_martin,revisar,,321.6692433909462,250-500 m,19.27958514,-98.39329875,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8126354,29019313310000052000000000U3,PROCESOS EL GATO,313310,agebs\san_martin,revisar,,264.07814754042977,250-500 m,19.28252885,-98.39486495,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8559241,21132314120000061000000000U5,LA CASA DE TOÑA REPARACION DE ROPA,314120,agebs\san_martin,revisar,,262.9171918916888,250-500 m,19.30153574,-98.45542771,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9647097,21132315229004321000000000U7,CORTE DE TELA SIN NOMBRE,315229,agebs\san_martin,revisar,,298.65237003204356,250-500 m,19.28704514,-98.45130947,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9726139,21132812210001241000000000U8,LAVA EXPRESS,812210,agebs\san_martin,revisar,,188.25827730028274,100-250 m,19.27734833,-98.43350453,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9936813,21132315223000591000000000U2,COSTURERO SIN NOMBRE,315229,agebs\san_martin,revisar,,425.95855083155493,250-500 m,19.27994817,-98.41655241,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9957793,29019812210000501000000000U7,SERVICIO DE PLANCHADO SIN NOMBRE,812210,agebs\san_martin,revisar,,628.9254923677207,500-1000 m,19.27964248,-98.39519043,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10017062,21132315223000581000000000U3,COSTUREROS A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,696.5530754229948,500-1000 m,19.28203879,-98.41452531,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10026284,21132315229004651000000000U7,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,269.7983596772285,250-500 m,19.28192856,-98.41596898,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10077720,21132315223000351000000000U1,COSTURERO JOSE DOMINGUEZ RODRIGUEZ,315225,agebs\san_martin,revisar,,661.8902861507908,500-1000 m,19.28129935,-98.41506592,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10106749,21132315223000661000000000U3,COSTURERO A TERCEROS SIN NOMBRE,315225,agebs\san_martin,revisar,,545.2795771258562,500-1000 m,19.28143117,-98.41500099,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10526395,21132315225000841000000000U6,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,331.2759603610203,250-500 m,19.28209259,-98.42062388,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10796420,21132315225000861000000000U4,REPARACION DE ROPA,315225,agebs\san_martin,revisar,,189.11532419453764,100-250 m,19.2914941,-98.43343657,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10855322,21132315225000781000000000U4,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,47.51589627276338,0-100 m,19.27860593,-98.42029285,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10859241,21132812210001181000000000U6,LA BURBUJITA,812210,agebs\san_martin,revisar,,141.70118314461334,100-250 m,19.27271438,-98.4591741,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10879045,21132314912000041000000000U7,LONAS GALI,314912,agebs\san_martin,revisar,,487.32314272783555,250-500 m,19.27734833,-98.43350453,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10893825,21132315229004601000000000U2,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,67.64718883838799,0-100 m,19.28141335,-98.41488651,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10936997,29019315229001121000000000U5,ARMADO DE BLUSA PARA DAMA,315229,agebs\san_martin,revisar,,294.5121438774089,250-500 m,19.27170883,-98.38265058,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10961007,29019315229001201000000000U5,MC BROTRERS,315229,agebs\san_martin,revisar,,729.1045369611293,500-1000 m,19.29255063,-98.39886687,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11202038,21132812210001421000000000U6,TRAPITOS AL SOL,812210,agebs\san_martin,revisar,,192.9309574894128,100-250 m,19.28497891,-98.44301781,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11233532,21132812210001401000000000U8,AMOR CUCHI,812210,agebs\san_martin,revisar,,757.1612689489868,500-1000 m,19.28770216,-98.43172872,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11347848,21132315229005061000000000U8,ATELIER DESING,315229,agebs\san_martin,revisar,,281.0820454261957,250-500 m,19.28381986,-98.43469131,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11372159,21132315225000891000000000U1,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,229.23460398832592,100-250 m,19.28296385,-98.41758255,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11372930,21132314120000171000000000U2,CREACIONES GAROS,314120,agebs\san_martin,revisar,,453.61837478581526,250-500 m,19.27400062,-98.45744681,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11464962,21132315225000801000000000U0,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,417.54638661105383,250-500 m,19.2787902,-98.42084443,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11663310,21132315225000871000000000U3,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,291.3170417754029,250-500 m,19.28398198,-98.41622241,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11816167,29019812210000542000000000U1,PLANCHADURIA SIN NOMBRE,812210,agebs\san_martin,revisar,,98.37510921040301,0-100 m,19.27877683,-98.3935709,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
12317062,29015812210000161000053895S8,LAVARTEX TLAXCALA,812210,agebs\san_martin,revisar,,128.3464403622314,100-250 m,19.31148051,-98.39160091,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11696705,29019313310000071000000000U3,ARMADO DE ROPA PARA DAMA SIN NOMBRE,315229,agebs\san_martin,revisar,,438.69080324413306,250-500 m,19.27192344,-98.38132896,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3326133,21074315229001451000000000U9,DESEBRADO DE BLUSA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,318.9127687124768,250-500 m,19.2125903,-98.38502297,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3427871,21074812210000202021000000U5,PEGADO DE PRESILLA SIN NOMBRE,315123,agebs\xalmimilulco,revisar,,603.9602257941615,500-1000 m,19.21221675,-98.38532579,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3428329,21074812210000243010000000U9,POLIPROCESO,313310,agebs\xalmimilulco,revisar,,1172.2966924090542,>1000 m,19.21009567,-98.37624609,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3538483,21074315229001255003000000U4,HERA APPAREL,315229,agebs\xalmimilulco,revisar,,114.44913156823104,100-250 m,19.19542489,-98.38726817,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
6378259,21074313320000017000000000U8,AUNDE MEXICO,313320,agebs\xalmimilulco,revisar,,1060.8624928779982,>1000 m,19.21664171,-98.41318695,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
6379033,21074313112000046000000000U8,ESPINTEX,313112,agebs\xalmimilulco,revisar,,593.4966910621499,500-1000 m,19.20632358,-98.41085379,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
6379890,21074313210000047100000000U8,SKYTEX MEXICO,313210,agebs\xalmimilulco,revisar,,45.2195896144847,0-100 m,19.21676433,-98.40587437,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8089248,21074315229001771000000000U0,TERMINADO,315229,agebs\xalmimilulco,revisar,,964.2845008809293,500-1000 m,19.214406,-98.37765433,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8089451,21074315229001901000000000U3,DESEBRADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,771.2905131649126,500-1000 m,19.20447416,-98.38030722,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9650425,21074315229002291000000000U8,MAQUILLA,315229,agebs\xalmimilulco,revisar,,631.591902784276,500-1000 m,19.2140568,-98.38573989,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9730300,21074315223001162000000000U5,TERMINADO,315229,agebs\xalmimilulco,revisar,,804.258787262092,500-1000 m,19.2143018,-98.3786737,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9800677,21074315229002321000000000U3,MARQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,762.7008696898173,500-1000 m,19.21545438,-98.38702133,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9804661,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,1081.3592548552456,>1000 m,19.21433021,-98.38261209,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9811409,21074315223001281000000000U3,VICTORIA LIRA LIRA,315229,agebs\xalmimilulco,revisar,,570.0656804310155,500-1000 m,19.20891569,-98.37730833,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9877804,21074315229002611000000000U7,MAQUILLA,315229,agebs\xalmimilulco,revisar,,1075.2826106300781,>1000 m,19.21343595,-98.38213862,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9920113,21074812210000971000000000U5,PLANCHADO SIN NOMBRE,812210,agebs\xalmimilulco,revisar,,1059.1045315819692,>1000 m,19.21044099,-98.39010957,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10029125,21074315229002351000000000U0,MAQUILLA,315229,agebs\xalmimilulco,revisar,,479.441185287915,250-500 m,19.2128435,-98.38306201,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10105987,21074314120000061000000000U9,MONICA SANDOVAL JUAREZ,314120,agebs\xalmimilulco,revisar,,771.4701198545295,500-1000 m,19.21205382,-98.3812411,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10401755,21074315229002801000000000U4,PASIFIC BRASH,315229,agebs\xalmimilulco,revisar,,936.8204212801002,500-1000 m,19.21007941,-98.38101726,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,694.5925535470122,500-1000 m,19.21551587,-98.38534479,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10541104,21074315229002441000000000U9,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,780.3252648989182,500-1000 m,19.21509667,-98.38405092,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10623693,21074315223000671000000000U6,PRESILLA,315229,agebs\xalmimilulco,revisar,,1112.2638408197286,>1000 m,19.21687474,-98.37430582,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10687795,21074315229002672000000000U9,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,803.1305639115176,500-1000 m,19.21436984,-98.38784587,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10752985,21074315223000963000000000U7,TERMINADO O PREPARADO,315229,agebs\xalmimilulco,revisar,,584.7360717864705,500-1000 m,19.2128111,-98.37686215,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10815242,21074315229002311000000000U4,MAQUILLADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,622.2353632479285,500-1000 m,19.21263001,-98.38327724,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11081907,21074812210000921000000000U0,BODEGA SIN NOMBRE,812210,agebs\xalmimilulco,revisar,,751.7410027638481,500-1000 m,19.21328834,-98.37489147,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11084020,21074315229002962000000000U4,MAQUILLADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,897.6699383052924,500-1000 m,19.21521207,-98.38252041,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11099113,21074812210000911000000000U1,PLANCHAS JOCA,812210,agebs\xalmimilulco,revisar,,880.5440451587393,500-1000 m,19.20723769,-98.38926716,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11155463,21074315223000831000000000U6,BODEGA,315223,agebs\xalmimilulco,revisar,,569.6912550892471,500-1000 m,19.21128896,-98.37576557,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11183668,21074812210000251000000000U2,BODEGA DE DESPERDICIO,812210,agebs\xalmimilulco,revisar,,750.8931252658,500-1000 m,19.2111932,-98.37746045,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11221708,21074315223001071000000000U8,BOLSA TRACERA,315223,agebs\xalmimilulco,revisar,,972.2642240396457,500-1000 m,19.2130382,-98.37426874,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11313187,21074315229002392000000000U4,MAQUILLADORA SOMBRE,315229,agebs\xalmimilulco,revisar,,943.4025828255662,500-1000 m,19.21339607,-98.38622131,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11332144,21074315223000751000000000U6,TRABAJO DE OVER,315229,agebs\xalmimilulco,revisar,,1030.7624723848812,>1000 m,19.20708153,-98.37540259,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11382766,21074315229002732000000000U1,ARTEMIO GARCIA SERRANO,315229,agebs\xalmimilulco,revisar,,1255.8400236285195,>1000 m,19.21129201,-98.38151913,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11467703,21074315229002382000000000U5,MAQUILLA JUAREZ,315229,agebs\xalmimilulco,revisar,,308.5892652494291,250-500 m,19.21384453,-98.38440646,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3326283,21074461190000381010000000U5,DISEÑO DE ROPA A LA MEDIDA,315225,agebs\xalmimilulco,revisar,,160.62235133224095,100-250 m,19.20923132,-98.38722989,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
6859807,21074313230000016002000000U1,SKYFELT,313230,agebs\xalmimilulco,revisar,,4.281905593624993,0-100 m,19.21737164,-98.40569301,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
6861846,21074812210000364001000000U3,STONE LAV,812210,agebs\xalmimilulco,revisar,,913.596503634522,500-1000 m,19.21707716,-98.37347932,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8692099,21074541430000062111000000U5,PUBLICIDAD Y TEXTILES,323119,agebs\xalmimilulco,revisar,textiles,265.8743163645652,250-500 m,19.2125827,-98.37787272,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9706371,21074315229002251000000000U2,JAVIER SANDOVAL CORDERO,315229,agebs\xalmimilulco,revisar,,978.5494663661345,500-1000 m,19.21211572,-98.38189756,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9747796,21074313220000011000000000U3,MANUFACTURA DE ETIQUETA EN PIEL,313220,agebs\xalmimilulco,revisar,,1081.9360377077141,>1000 m,19.21958272,-98.37372357,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10122074,21074315229000271000000000U2,MAQUILLADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,824.6893186433564,500-1000 m,19.21349943,-98.38328084,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10122585,21074315223000971000000000U0,ALEJANDRO GARITA JUAREZ,315229,agebs\xalmimilulco,revisar,,621.7510594629101,500-1000 m,19.2090004,-98.37746816,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10262715,21074313310000111000000000U0,IMPRESOS EN SERVILLETAS PARA RECUERDO,313310,agebs\xalmimilulco,revisar,,269.3770385016121,250-500 m,19.21216914,-98.38222036,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10328922,21074315229002573000000000U9,MAQUILLADORA LOS HERMANOS,315229,agebs\xalmimilulco,revisar,,539.4682467103175,500-1000 m,19.21304187,-98.37809667,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10416578,21074315229002972000000000U3,MAQUILLADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,285.1506900481369,250-500 m,19.21669662,-98.38173764,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10451408,21074812210000861000000000U8,STONE LAV,812210,agebs\xalmimilulco,revisar,,473.24907926560644,250-500 m,19.21703648,-98.37353551,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10500192,21074315229002261000000000U1,MAQUILLA,315229,agebs\xalmimilulco,revisar,,933.1239169023728,500-1000 m,19.21399223,-98.38297451,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10724349,21074315229002943000000000U4,LIDER CORDOBA,315229,agebs\xalmimilulco,revisar,,768.6046150289957,500-1000 m,19.21018665,-98.3815298,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10939082,21074315223001191000000000U4,CREACIONES MARY,315223,agebs\xalmimilulco,revisar,,810.8405367842789,500-1000 m,19.21147172,-98.38285654,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11198278,21074315223001051000000000U0,PRETINADOR,315223,agebs\xalmimilulco,revisar,,720.0340707723245,500-1000 m,19.20994035,-98.37729157,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11521781,21074315229002362000000000U7,MAQUILLADORA,315229,agebs\xalmimilulco,revisar,,782.9798444381723,500-1000 m,19.21535967,-98.38111473,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
