_id_key,id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,localidad,categoria_foco_textil,senales_foco_textil,comparacion_mh_foco,fuente_comparacion,nombre_mapa,Name,DENUE,ID DENUE
3427268,3427268,21074315229000111002000000U0,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
8090628,8090628,21074315229002012001000000U8,TALLER DE MAQUILA DE CAMISA,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE CAMISA,,,
8090455,8090455,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans; maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA DE MEZCLILLA,,,
8949535,8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans; maquila/confeccion; cercania <=250m hidrografia,solo_foco,foco_textil,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,,,
10666717,10666717,21074315229002923000000000U6,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
7742903,7742903,21074315229001572001000000U2,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion; cercania <=250m hidrografia,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
3326348,3326348,21074315229001403002000000U0,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans; maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,,
3428342,3428342,21074315229001122000000000U6,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
3428340,3428340,21074315229000191000000000U2,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
3428202,3428202,21074315229001102001000000U8,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
10299932,10299932,21074315229002631000000000U5,TALLER DE MAQUILA DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON,,,
11085300,11085300,21074315223000521000000000U3,TALLER DE HECHURA DE OJAL SIN NOMBRE,315223,Santa Ana Xalmimilulco,maquila_confeccion_textil,produccion/confeccion textil,solo_foco,foco_textil,TALLER DE HECHURA DE OJAL SIN NOMBRE,,,
10768303,10768303,21074315223000212000000000U9,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,,,
10935752,10935752,21074315223001242000000000U5,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,,,
10385075,10385075,21074315229002911000000000U1,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,,,
10149604,10149604,21074315223000601000000000U3,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315223,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,,,
9880349,9880349,21074315223001021000000000U3,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,,,
8089131,8089131,21074315229001712001000000U4,TALLER DE MAQUILA DON JORGE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion; cercania <=250m hidrografia,solo_foco,foco_textil,TALLER DE MAQUILA DON JORGE,,,
11109263,11109263,21074315223000392000000000U9,TALLER DE MAQUILA FAMILIAR,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA FAMILIAR,,,
11162051,11162051,21074315223000421000000000U6,TALLER DE MAQUILA FAMILIAR,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA FAMILIAR,,,
3427887,3427887,21074315229001142001000000U4,TALLER DE MAQUILA HOJALEADORA,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA HOJALEADORA,,,
3427182,3427182,21074333291000022001000000U7,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
3428168,3428168,21074315229000051002000000U8,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
3326347,3326347,21074315229001391002000000U7,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
9655787,9655787,21074315223000621000000000U1,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
9725562,9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans; maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,,
10708110,10708110,21074315223000691000000000U4,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
8090456,8090456,21074315223000032000000000U1,TALLER DE MAQUILA SIN NOMBRE,315223,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
7742904,7742904,21074315229001581000000000U3,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
8089132,8089132,21074315229001721000000000U5,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion; cercania <=250m hidrografia,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
8090625,8090625,21074315229002001000000000U1,TALLER DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
11699604,11699604,21074314120000031000000000U2,TALLER DE MAQUILA SIN NOMBRE,314120,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA SIN NOMBRE,,,
7742787,7742787,21074461160000781011000000U9,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans; maquila/confeccion,foco_y_mh,foco_textil,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,,,
11173772,11173772,21074315229002821000000000U2,TALLER DE PANTALLA DE MEZCLILLA,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans,foco_y_mh,foco_textil,TALLER DE PANTALLA DE MEZCLILLA,,,
11112789,11112789,21074315229002882000000000U4,TALLER DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE PANTALON,,,
10772582,10772582,21074315229002712000000000U3,TALLER DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE PANTALON,,,
10975166,10975166,21074315223000352000000000U3,TALLER DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE PANTALON,,,
3428137,3428137,21074315229000121002000000U9,TALLER DE PANTALON DE CABALLERO,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion; cercania <=250m hidrografia,solo_foco,foco_textil,TALLER DE PANTALON DE CABALLERO,,,
9730300,9730300,21074315223001162000000000U5,TERMINADO,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO,,,
8089248,8089248,21074315229001771000000000U0,TERMINADO,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO,,,
11119257,11119257,21074315123000031000000000U5,TERMINADO DE COSTURA SIN NOMBRE,315123,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TERMINADO DE COSTURA SIN NOMBRE,,,
8089208,8089208,21074315229001731000000000U4,TERMINADO DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,foco_y_mh,foco_textil,TERMINADO DE PANTALON SIN NOMBRE,,,
10211267,10211267,21074315223001151000000000U8,TERMINADO DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE PANTALON SIN NOMBRE,,,
8119047,8119047,21074315229002092000000000U0,TERMINADO DE PANTALONES,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE PANTALONES,,,
8777012,8777012,21074315229002161000000000U3,TERMINADO DE PANTALONES,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion; cercania <=250m hidrografia,solo_foco,foco_textil,TERMINADO DE PANTALONES,,,
3428078,3428078,21074315229000992000000000U3,TERMINADO DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE PANTALON,,,
8777005,8777005,21074315229002141000000000U5,TERMINADO DE MAQUILA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE MAQUILA SIN NOMBRE,,,
8089265,8089265,21074313310000072001000000U4,TERMINADO DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE PANTALON SIN NOMBRE,,,
10591920,10591920,21074315223000903000000000U3,TERMINADO DE PANTALON,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE PANTALON,,,
10295653,10295653,21074315223000711000000000U0,TERMINADO DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO DE PANTALON SIN NOMBRE,,,
8089209,8089209,21074315229001742001000000U1,TALLER DE COSTURA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
10752985,10752985,21074315223000963000000000U7,TERMINADO O PREPARADO,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TERMINADO O PREPARADO,,,
8089442,8089442,21074315229001883001000000U3,TALLER DE COSTURA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
8692051,8692051,21074315229002201000000000U7,TALLER DE COSTURA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
10567965,10567965,21074315223001291000000000U2,TALLER DE COSTURA SIN NOMBRE,315223,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
10532361,10532361,21074315223000171000000000U7,TALLER DE COSTURA SIN NOMBRE,315223,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
11166293,11166293,21074315223000511000000000U4,TALLER DE COSTURA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
8089324,8089324,21074315229001842001000000U9,TALLER DE COSTURA SIN NOMBRE,315229,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE COSTURA SIN NOMBRE,,,
11573367,11573367,21074315223000071000000000U9,TALLER DE DESHEBRADO DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans,solo_foco,foco_textil,TALLER DE DESHEBRADO DE PANTALON SIN NOMBRE,,,
9637988,9637988,21074315223000192000000000U3,TALLER DE DESHEBRADO DE PANTALON,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans,solo_foco,foco_textil,TALLER DE DESHEBRADO DE PANTALON,,,
9605960,9605960,21074315229002531000000000U7,TALLER DE DESHEBRADO SIN NOMBRE,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans,solo_foco,foco_textil,TALLER DE DESHEBRADO SIN NOMBRE,,,
9811409,9811409,21074315223001281000000000U3,VICTORIA LIRA LIRA,315229,Santa Ana Xalmimilulco,mezclilla_produccion,mezclilla/jeans,solo_foco,foco_textil,VICTORIA LIRA LIRA,,,
8692099,8692099,21074541430000062111000000U5,PUBLICIDAD Y TEXTILES,323119,Santa Ana Xalmimilulco,textil_pendiente_revision,pendiente de revision textil,solo_foco,foco_textil,PUBLICIDAD Y TEXTILES,,,
8111334,8111334,21074434222000041000000000U0,VAQUIMTEX PRODUCTOS PARA LAVANDERIA,434222,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,VAQUIMTEX PRODUCTOS PARA LAVANDERIA,,,
3428154,3428154,21074464111000091010000000U3,TALLER DE PANTALONES,561432,Santa Ana Xalmimilulco,textil_pendiente_revision,pendiente de revision textil,solo_foco,foco_textil,TALLER DE PANTALONES,,,
11194114,11194114,21074812210000891000000000U5,ATM LAVANDERIA,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,ATM LAVANDERIA,,,
11183668,11183668,21074812210000251000000000U2,BODEGA DE DESPERDICIO,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavanderia o proceso humedo,solo_foco,foco_textil,BODEGA DE DESPERDICIO,,,
11081907,11081907,21074812210000921000000000U0,BODEGA SIN NOMBRE,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavanderia o proceso humedo,solo_foco,foco_textil,BODEGA SIN NOMBRE,,,
10941241,10941241,21074812210000781000000000U8,LAVANDERIA BURBUJAS,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo; cercania <=250m hidrografia,solo_foco,foco_textil,LAVANDERIA BURBUJAS,,,
3428283,3428283,21074812210000121001000000U7,LAVANDERIA LAVAMEXXAL,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA LAVAMEXXAL,,,
3326066,3326066,21074812210000262001000000U9,LAVANDERIA LAVAPLUS,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA LAVAPLUS,,,
3428174,3428174,21074812210000172002000000U0,LAVANDERIA ALEX,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA ALEX,,,
11085776,11085776,21074812210000721000000000U4,LAUNDRY BOUTIQUE,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAUNDRY BOUTIQUE,,,
11341938,11341938,21074812210000661000000000U2,LAVANDERIA KLING,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA KLING,,,
10747145,10747145,21074812210000631000000000U5,LAVANDERIA H2A,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA H2A,,,
10324576,10324576,21074812210000711000000000U5,LAVANDERIA EL WASHANSWER,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo; cercania <=250m hidrografia,solo_foco,foco_textil,LAVANDERIA EL WASHANSWER,,,
9624559,9624559,21074812210000681000000000U0,LAVANDERIA SERGIO,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA SERGIO,,,
10801837,10801837,21074812210000772000000000U7,LAVANDERIA SIN NOMBRE,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA SIN NOMBRE,,,
10279073,10279073,21074812210000841000000000U0,LAVANDERIA SIN NOMBRE,812210,Rancho de los Caballos,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo; cercania <=250m hidrografia,solo_foco,foco_textil,LAVANDERIA SIN NOMBRE,,,
3427993,3427993,21074812210000213002000000U2,LAVANDERIA SIN NOMBRE,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA SIN NOMBRE,,,
11149643,11149643,21074812210000672000000000U9,LAVANDERIA LOS SOLARES,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo; cercania <=250m hidrografia,solo_foco,foco_textil,LAVANDERIA LOS SOLARES,,,
10876257,10876257,21074812210000751000000000U1,LAVANDERIA MA & MA,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA MA & MA,,,
3427213,3427213,21074812210000342001000000U9,LAVANDERIA MAGALY,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA MAGALY,,,
10086701,10086701,21074812210000601000000000U8,LAVANDERIA MEXICO,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA MEXICO,,,
8776900,8776900,21074812210000521000000000U8,LAVANDERIA MARY,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA MARY,,,
3428103,3428103,21074812210000192001000000U8,LAVANDERIA NOVALAV,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA NOVALAV,,,
3428125,3428125,21074812210000182000000000U9,LAVANDERIA SANTA CECILIA,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA SANTA CECILIA,,,
8089562,8089562,21074812210000471000000000U6,LAVANDERIA SANTY,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA SANTY,,,
3428134,3428134,21074812210000223001000000U1,LAVANDERIA SANTA MONICA,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo; cercania <=250m hidrografia,foco_y_mh,foco_textil,LAVANDERIA SANTA MONICA,,,
8089261,8089261,21074812210000431000000000U0,LAVANDERIA REY,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,solo_foco,foco_textil,LAVANDERIA REY,,,
8089452,8089452,21074812210000451001000000U8,LAVANDERIA RUGLAS,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavado/deslavado; lavanderia o proceso humedo,foco_y_mh,foco_textil,LAVANDERIA RUGLAS,,,
8692049,8692049,21074811499000183001000000U7,TALLER DE MAQUILA,811499,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA,,,
9051736,9051736,21074811499000172001000000U0,TALLER DE MAQUILA,811499,Santa Ana Xalmimilulco,maquila_confeccion_textil,maquila/confeccion,solo_foco,foco_textil,TALLER DE MAQUILA,,,
10451408,10451408,21074812210000861000000000U8,STONE LAV,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavanderia o proceso humedo,solo_foco,foco_textil,STONE LAV,,,
6861846,6861846,21074812210000364001000000U3,STONE LAV,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavanderia o proceso humedo,foco_y_mh,foco_textil,STONE LAV,,,
3427228,3427228,21074812210000141000000000U5,TINTORERIA LIZ,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavanderia o proceso humedo; tenido/tintoreria,solo_foco,foco_textil,TINTORERIA LIZ,,,
3427244,3427244,21074812210000131000000000U6,TINTORERIA LIZ,812210,Santa Ana Xalmimilulco,lavado_acabado_proceso_humedo,lavanderia o proceso humedo; tenido/tintoreria,solo_foco,foco_textil,TINTORERIA LIZ,,,
,,,,,,,fuera del universo foco o sin ID,mh_sin_id,mh_filtrado,MH Name 2,2,0.0,
,,,,,,,fuera del universo foco o sin ID,mh_sin_id,mh_filtrado,MH Name 3,3,0.0,
,,,,,,,fuera del universo foco o sin ID,mh_sin_id,mh_filtrado,MH Name 4,4,0.0,
3327188,3327188,,,,,,fuera del universo foco o sin ID,solo_mh,mh_filtrado,MH Name 13,13,1.0,3327188.0
,,,,,,,fuera del universo foco o sin ID,mh_sin_id,mh_filtrado,MH Name 19,19,0.0,
,,,,,,,fuera del universo foco o sin ID,mh_sin_id,mh_filtrado,MH Name 25,25,0.0,
,,,,,,,fuera del universo foco o sin ID,mh_sin_id,mh_filtrado,MH Name 36,36,0.0,
