escenario_a,escenario_b,ari
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.07768896812524202
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.306034048535195
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.065260333480622
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.3856260291595225
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.06681890172967797
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.3348670366707332
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.06134721612681634
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.2056213842486795
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.0641121440322111
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.15797454409922926
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.05876209583635813
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.19366422080206339
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.05908054272012333
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.15432258584430905
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.2512807425950654
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.13760493185816394
hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.13292305125333606
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.12537505214692002
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.9230063181599023
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.17278257282420542
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.8396415291757002
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.09265382904398063
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.9924779426355639
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.13275074566868397
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.9150367734960704
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.1878066946289789
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.813147540307274
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.09871164525842947
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.8758022250612233
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.13455084280622853
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8823388216158454
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.34791001467524385
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.8100276888198082
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2546098820258804
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.8469224145830601
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.28618785509445654
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8760552172754089
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.38882597902556515
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.12895888361111346
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.34660317712089855
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3788035802510871
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.10774190736875698
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.5251308835790247
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.12886348654053068
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.45202771967226696
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.11745560814033511
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.8412801282429664
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.10374621456666033
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.48511438992708983
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.1125164432555106
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.3238995559725514
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.10620948460650274
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.5598934530906106
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.09004012633661276
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.29417623399837733
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.11085993444668489
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.18346899172538933
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.0906095530932853
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.2986187950162639
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.08688842370268816
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.23033941000737815
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.38932404930585507
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.24832782538642484
hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.21908635079853964
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.18867922469420517
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.7913693497721555
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.09397381318126012
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.9201846664608183
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.11952475364903352
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.9915058949010903
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.20349864738831983
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.7687678218763552
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.11122515939430605
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.8279626016288195
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.13664686815459204
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8490154717857353
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.35503942640162506
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.7657164642109134
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2557235101023448
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.8014135655678271
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.2812865232986478
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8428117368587588
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.39071971980301035
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.12570031396441342
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.3312645717454251
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.36958199021405985
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.19019736341483745
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.35341767473377117
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.170078552158098
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.5149067364266198
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.18354953965118787
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.920393674092826
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.1767182699681108
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.38116189643342896
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.16929329010220676
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.4363031537234423
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.1558135408515246
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.5412626408767226
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.17462315557708574
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2752080830361335
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.15408411106008274
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3294140122576751
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.15182660333982723
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.4469871575425389
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.4099233328872702
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.2865456436837336
hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.2969516621609729
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.11077662875947276
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.8433354801102768
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.1482689376463207
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.7869435359338584
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.20497216036991647
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.9643073529707844
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.152843558179919
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.9382703454893584
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.18738091866207923
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8629213951739775
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.4244226063184987
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.9610635519803423
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.3279538774947841
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.913755261059936
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3565784165123202
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8569416921257562
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.4728323614255486
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.1860410637193688
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.436621534715535
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.4711750919176161
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.09927236758110387
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.5178603145345488
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.09778975442937589
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.36047849305118174
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.0898024323990903
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.6424621584117639
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.08862177604025369
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.4324941176989164
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.07729775798775847
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.27035703196632804
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.08860744564468602
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.34089988729600773
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.07612871648385648
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.2825325353651565
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.07498691683698265
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.22389424966056243
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.24975439640300384
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.17905835113829938
hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.18386423530640558
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.14123848876252623
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.9171009172350573
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.18993234415122398
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.8164092669599472
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.10493248935067287
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.8815032524089678
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.1427056502469974
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8857639043536569
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.3501285410368023
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.8132840211200137
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.26032460726511825
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.8516205704730735
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.2941532764464425
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8794696074788878
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.3908805331772234
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.12776267324083046
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.34572398874875554
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3828831278861184
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.12194944625205498
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.4946656981048333
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.13120947286501866
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.3901629868202542
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.1277637427491669
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.6682224557612642
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.10899282621440316
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.32402628682048934
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.12956492903182343
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.22934038432941595
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.110907661410449
