id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,categoria_auditada,notas_auditoria,fuente_auditoria,query_maps,query_web,keywords_detectadas,criterio_auditoria,criterio_auditoria_sugerido,categoria_sugerida,prioridad_revision,decision_estudio,texto_auditoria_normalizado,region_auditoria,localidad_auditoria,municipio_auditoria,archivo_origen_auditoria,distancia_hidrografia_auditoria_m,__original_columns
10026284,21132315229004651000000000U7,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,269.7983596772285,250-500 m,19.28192856,-98.41596898,,,,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costurero a terceros sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,269.7983596772285,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10747743,21132315223000391000000000U7,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,280.7825815057725,250-500 m,19.28142673,-98.41477167,,,,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costurero a terceros sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,280.7825815057725,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11347848,21132315229005061000000000U8,ATELIER DESING,315229,agebs\san_martin,revisar,,281.0820454261957,250-500 m,19.28381986,-98.43469131,,,,ATELIER DESING San Martin Texmelucan Puebla Google Maps,ATELIER DESING San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,atelier desing 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,281.0820454261957,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11663310,21132315225000871000000000U3,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,291.3170417754029,250-500 m,19.28398198,-98.41622241,,,,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costureria sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,291.3170417754029,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10936997,29019315229001121000000000U5,ARMADO DE BLUSA PARA DAMA,315229,agebs\san_martin,revisar,,294.5121438774089,250-500 m,19.27170883,-98.38265058,,,,ARMADO DE BLUSA PARA DAMA San Martin Texmelucan Puebla Google Maps,ARMADO DE BLUSA PARA DAMA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,armado de blusa para dama 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,294.5121438774089,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10194425,21132315229004361000000000U3,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,301.70191105703896,250-500 m,19.28139061,-98.41504036,,,,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costurero a terceros sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,301.70191105703896,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10778198,21132315221000021000000000U4,PIJAMA OOUCH,315221,agebs\san_martin,revisar,,303.7160988032551,250-500 m,19.2887342,-98.46594532,,,,PIJAMA OOUCH San Martin Texmelucan Puebla Google Maps,PIJAMA OOUCH San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,pijama oouch 315221 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,303.7160988032551,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3263381,21132315225000211010000000U2,NOVIAS KARLA,315229,agebs\san_martin,revisar,,304.9478644352057,250-500 m,19.28370818,-98.43395994,,,,NOVIAS KARLA San Martin Texmelucan Puebla Google Maps,NOVIAS KARLA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,novias karla 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,304.9478644352057,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10283642,29019812210000521000000000U5,SERVICIO DE PLANCHADO,812210,agebs\san_martin,revisar,,318.15922515765686,250-500 m,19.2797789,-98.39564524,,,,SERVICIO DE PLANCHADO San Martin Texmelucan Puebla Google Maps,SERVICIO DE PLANCHADO San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,servicio de planchado 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,318.15922515765686,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8126015,29019812210000352001000000U5,PLANCHADURIA SIN NOMBRE,812210,agebs\san_martin,revisar,,321.6692433909462,250-500 m,19.27958514,-98.39329875,,,,PLANCHADURIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,PLANCHADURIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,planchaduria sin nombre 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,321.6692433909462,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11126971,21132315229004501000000000U4,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,327.9707056506964,250-500 m,19.28203879,-98.41452531,,,,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costurero a terceros sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,327.9707056506964,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
6405915,29015313210000016001000000U8,POLITEL,313210,agebs\san_martin,revisar,,329.52717220148594,250-500 m,19.31328784,-98.38636114,,,,POLITEL San Martin Texmelucan Puebla Google Maps,POLITEL San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,politel 313210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,329.52717220148594,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10526395,21132315225000841000000000U6,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,331.2759603610203,250-500 m,19.28209259,-98.42062388,,,,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costureria sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,331.2759603610203,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9877139,21132315225000811000000000U9,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,337.2115192398897,250-500 m,19.28137885,-98.42066995,,,,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costureria sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,337.2115192398897,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
7536246,21143314912000011000000000U7,LONAS Y LUMINOSOS KENIA,314912,agebs\san_martin,revisar,,359.4030525006756,250-500 m,19.30979736,-98.48354746,,,,LONAS Y LUMINOSOS KENIA San Martin Texmelucan Puebla Google Maps,LONAS Y LUMINOSOS KENIA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,lonas y luminosos kenia 314912 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,359.4030525006756,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8777500,21132315225000751010000000U7,MAQUILERO SIN NOMBRE,315229,agebs\san_martin,revisar,,359.4474905514942,250-500 m,19.28818892,-98.43799477,,,,MAQUILERO SIN NOMBRE San Martin Texmelucan Puebla Google Maps,MAQUILERO SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilero sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,359.4474905514942,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8120125,21132313320000011000000000U7,LONAS Y TOLDOS G M,313320,agebs\san_martin,revisar,,365.6508616624721,250-500 m,19.27700139,-98.43174044,,,,LONAS Y TOLDOS G M San Martin Texmelucan Puebla Google Maps,LONAS Y TOLDOS G M San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,lonas y toldos g m 313320 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,365.6508616624721,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11154016,21143812210000071000000000U7,ACTIVIDADES DENTRO DE LA VIVIENDA,812210,agebs\san_martin,revisar,,378.7943183836415,250-500 m,19.30560952,-98.478712,,,,ACTIVIDADES DENTRO DE LA VIVIENDA San Martin Texmelucan Puebla Google Maps,ACTIVIDADES DENTRO DE LA VIVIENDA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,actividades dentro de la vivienda 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,378.7943183836415,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8776893,21132314912000031000000000U8,LONAS CHIQUIS,314912,agebs\san_martin,revisar,,379.33000990834734,250-500 m,19.28951041,-98.41787373,,,,LONAS CHIQUIS San Martin Texmelucan Puebla Google Maps,LONAS CHIQUIS San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,lonas chiquis 314912 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,379.33000990834734,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11590807,29019315225000101000000000U6,ARMADO DE SUDADERA SIN NOMBRE,315225,agebs\san_martin,revisar,,385.9148620057708,250-500 m,19.28097558,-98.39115614,,,,ARMADO DE SUDADERA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,ARMADO DE SUDADERA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,armado de sudadera sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,385.9148620057708,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
6378165,21132315229002885002000000U3,PLAYERAS KALUS,315229,agebs\san_martin,revisar,,385.9148620057708,250-500 m,19.28592366,-98.46626808,,,,PLAYERAS KALUS San Martin Texmelucan Puebla Google Maps,PLAYERAS KALUS San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,playeras kalus 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,385.9148620057708,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
6271697,21132313210000016102003933S9,FABRICA DE SAN MARTIN,313210,agebs\san_martin,revisar,,395.4139758581218,250-500 m,19.29210931,-98.44304428,,,,FABRICA DE SAN MARTIN San Martin Texmelucan Puebla Google Maps,FABRICA DE SAN MARTIN San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,fabrica de san martin 313210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,395.4139758581218,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11162688,21132315223000441000000000U0,COSTUREROS A TERCEROS SIN NOMBRE,315225,agebs\san_martin,revisar,,400.81689631584607,250-500 m,19.28243119,-98.41579155,,,,COSTUREROS A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTUREROS A TERCEROS SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costureros a terceros sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,400.81689631584607,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
4185239,29019812210000171000000000U9,PLANCHADURIA,812210,agebs\san_martin,revisar,,401.0330293586992,250-500 m,19.27838887,-98.39418281,,,,PLANCHADURIA San Martin Texmelucan Puebla Google Maps,PLANCHADURIA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,planchaduria 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,401.0330293586992,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8125956,29019812210000301100000000U2,PLANCHADURIA Y OJAL DE BOTELLA,812210,agebs\san_martin,revisar,,407.3914405662729,250-500 m,19.28138162,-98.39798726,,,,PLANCHADURIA Y OJAL DE BOTELLA San Martin Texmelucan Puebla Google Maps,PLANCHADURIA Y OJAL DE BOTELLA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,planchaduria y ojal de botella 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,407.3914405662729,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11464962,21132315225000801000000000U0,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,417.5463866110538,250-500 m,19.2787902,-98.42084443,,,,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costureria sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,417.5463866110538,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9936813,21132315223000591000000000U2,COSTURERO SIN NOMBRE,315229,agebs\san_martin,revisar,,425.9585508315549,250-500 m,19.27994817,-98.41655241,,,,COSTURERO SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costurero sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,425.9585508315549,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11319881,21132315225000881000000000U2,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,429.7157312579244,250-500 m,19.28103146,-98.41848506,,,,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,costureria sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,429.7157312579244,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3262975,21132315229002703001000000U8,GRUPO FREVANY,315229,agebs\san_martin,revisar,,447.3952236063821,250-500 m,19.28969584,-98.43821155,,,,GRUPO FREVANY San Martin Texmelucan Puebla Google Maps,GRUPO FREVANY San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,grupo frevany 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,447.3952236063821,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11372930,21132314120000171000000000U2,CREACIONES GAROS,314120,agebs\san_martin,revisar,,453.61837478581526,250-500 m,19.27400062,-98.45744681,,,,CREACIONES GAROS San Martin Texmelucan Puebla Google Maps,CREACIONES GAROS San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,creaciones garos 314120 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,453.61837478581526,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
7583210,21132315225000611000000000U3,GALI DE MEXICO,315225,agebs\san_martin,revisar,,486.0233709051764,250-500 m,19.28928052,-98.43309813,,,,GALI DE MEXICO San Martin Texmelucan Puebla Google Maps,GALI DE MEXICO San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,gali de mexico 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,486.0233709051764,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10879045,21132314912000041000000000U7,LONAS GALI,314912,agebs\san_martin,revisar,,487.3231427278356,250-500 m,19.27734833,-98.43350453,,,,LONAS GALI San Martin Texmelucan Puebla Google Maps,LONAS GALI San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,lonas gali 314912 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,487.3231427278356,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
