_id_key,id,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,localidad_id_analisis,localidad_analisis,decision_clasificacion,categoria_clasificacion,regla_decisiva,explicacion_decision,en_universo_independiente,regla_refinamiento,decision_refinada,prioridad_refinada,motivo_refinamiento,en_mh_filtrado,en_canonico_original,perfil_comparacion
3326123,3326123,CORTE DE PANTALON SIN NOMBRE,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
3326137,3326137,MAQUILA DE PANTALON FOSIL JEANS,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 5 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,True,independiente_y_canonico
3427211,3427211,MAQUILA DE PANTALON SIN NOMBRE,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,False,independiente_y_mh
3428204,3428204,MAQUILA DE PANTALON DE MESCLILLA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 4 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11229433,11229433,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10855574,10855574,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10099363,10099363,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 5 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,True,independiente_y_canonico
3326339,3326339,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 5 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,True,en_los_tres
3326083,3326083,MAQUILA DE PANTALON DE MESCLILLA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 4 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
3428151,3428151,MAQUILA DE PANTALON DE MESCLILLA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 4 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,False,independiente_y_mh
9989682,9989682,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
8559472,8559472,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10707389,10707389,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10209551,10209551,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10322242,10322242,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10109707,10109707,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9878240,9878240,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11294592,11294592,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10590391,10590391,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10568758,10568758,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9935490,9935490,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9603576,9603576,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10609784,10609784,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11564756,11564756,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10229937,10229937,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9677908,9677908,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10800240,10800240,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11311162,11311162,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10832777,10832777,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10780476,10780476,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10782403,10782403,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
3326144,3326144,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,False,independiente_y_mh
3427964,3427964,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11443003,11443003,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10883025,10883025,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9953332,9953332,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9720001,9720001,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10626296,10626296,MAQUILA DE PANTALON,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10286307,10286307,MAQUILA A TERCEROS,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9747796,9747796,MANUFACTURA DE ETIQUETA EN PIEL,313220,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 4 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10821911,10821911,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10865960,10865960,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10381674,10381674,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10295902,10295902,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10676987,10676987,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10264760,10264760,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11129024,11129024,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11515213,11515213,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10676082,10676082,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 3 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9655873,9655873,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11185488,11185488,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
9890180,9890180,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,False,independiente_y_mh
11528292,11528292,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,False,independiente_y_mh
10494863,10494863,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,True,False,independiente_y_mh
10151046,10151046,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10016740,10016740,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
10543399,10543399,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11676707,11676707,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11355400,11355400,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11230023,11230023,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
8089321,8089321,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11461415,11461415,MAQUILA,315223,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,produccion_textil,base_saic_textil,INCLUIR_MEDIA: Manufactura textil por SCIAN o texto productivo; regla decisiva base_saic_textil; 1 coincidencias SCIAN y 1 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11666606,11666606,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
11255997,11255997,MAQUILA,315229,santa_ana_xalmimilulco,Santa Ana Xalmimilulco,INCLUIR_MEDIA,maquila_textil,base_texto_textil,INCLUIR_MEDIA: Maquila combinada con evidencia textil; regla decisiva base_texto_textil; 1 coincidencias SCIAN y 2 coincidencias textuales.,True,conservar_universo_productivo,RETENER,media,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,False,False,solo_independiente
